result_id,trial_id,analysis_population,arm_id_unq,comp_id,outcome_harm_label,result_description,result_type,ancova,result,dispersion_type,dispersion,units_label,timepoint,timepoint_units,source,arm_id_subgroup
50306825,NCT01169779,NA,uaa10638,NA,hba1c,change from baseline,LS mean change,NA,-0.83,se,0.102,percentage,24,weeks,aact,NA
50306824,NCT01169779,NA,uaa10639,NA,hba1c,change from baseline,LS mean change,NA,-0.47,se,0.104,percentage,24,weeks,aact,NA
50317059,NCT01177384,NA,uaa10641,NA,hba1c,change from baseline,LS mean change,NA,-0.14,95%ci,-0.32;0.03,percentage,24,weeks,aact,NA
50317058,NCT01177384,NA,uaa10642,NA,hba1c,change from baseline,LS mean change,NA,-0.76,95%ci,-0.93;-0.59,percentage,24,weeks,aact,NA
50317466,NCT01177813,NA,uaa10644,NA,hba1c,change from baseline,adjusted mean change,NA,-0.66,se,0.06,percentage,24,weeks,aact,NA
50317467,NCT01177813,NA,uaa10645,NA,hba1c,change from baseline,adjusted mean change,NA,-0.77,se,0.06,percentage,24,weeks,aact,NA
50317465,NCT01177813,NA,uaa10646,NA,hba1c,change from baseline,adjusted mean change,NA,0.06,se,0.05,percentage,24,weeks,aact,NA
50317468,NCT01177813,NA,uaa10647,NA,hba1c,change from baseline,adjusted mean change,NA,-0.65,se,0.05,percentage,24,weeks,aact,NA
50320969,NCT01183013,NA,uaa10652,NA,hba1c,change from baseline,mean change,NA,-0.39,se,0.09,percentage,30,weeks,aact,NA
50320970,NCT01183013,NA,uaa10653,NA,hba1c,change from baseline,mean change,NA,-0.83,se,0.09,percentage,30,weeks,aact,NA
50320971,NCT01183013,NA,uaa10654,NA,hba1c,change from baseline,mean change,NA,-1.06,se,0.09,percentage,30,weeks,aact,NA
50320972,NCT01183013,NA,uaa10655,NA,hba1c,change from baseline,mean change,NA,-1.28,se,0.09,percentage,30,weeks,aact,NA
50320966,NCT01183013,NA,uaa10656,NA,hba1c,change from baseline,mean change,NA,-0.66,se,0.09,percentage,30,weeks,aact,NA
50320967,NCT01183013,NA,uaa10657,NA,hba1c,change from baseline,mean change,NA,-0.69,se,0.09,percentage,30,weeks,aact,NA
50320968,NCT01183013,NA,uaa10658,NA,hba1c,change from baseline,mean change,NA,-0.87,se,0.09,percentage,30,weeks,aact,NA
50321101,NCT01183104,NA,uaa10660,NA,hba1c,change from baseline,LS mean change,NA,-0.77,95%ci,-0.88;-0.66,percentage,52,weeks,aact,NA
50321100,NCT01183104,NA,uaa10661,NA,hba1c,change from baseline,LS mean change,NA,-0.66,95%ci,-0.77;-0.54,percentage,52,weeks,aact,NA
50328202,NCT01189890,NA,uaa10663,NA,hba1c,change from baseline,LS mean change,NA,-0.51,95%ci,0.89,percentage,30,weeks,aact,NA
50328201,NCT01189890,NA,uaa10664,NA,hba1c,change from baseline,LS mean change,NA,-0.32,95%ci,0.78,percentage,30,weeks,aact,NA
50329225,NCT01191268,NA,uaa10666,NA,hba1c,change from baseline,LS mean change,NA,-1.59,se,0.07,percentage,26,weeks,aact,NA
50329224,NCT01191268,NA,uaa10668,NA,hba1c,change from baseline,LS mean change,NA,-1.64,se,0.07,percentage,26,weeks,aact,NA
50329226,NCT01191268,NA,uaa10669,NA,hba1c,change from baseline,LS mean change,NA,-1.41,se,0.07,percentage,26,weeks,aact,NA
50335281,NCT01194830,NA,uaa10671,NA,hba1c,change from baseline,LS mean change,NA,-0.84,se,0.15,percentage,24,weeks,aact,NA
50335280,NCT01194830,NA,uaa10672,NA,hba1c,change from baseline,LS mean change,NA,-0.25,se,0.16,percentage,24,weeks,aact,NA
50335366,NCT01195090,NA,uaa10674,NA,hba1c,baseline,mean,NA,8.54,sd,0.97,percentage,0,weeks,aact,NA
50335336,NCT01195090,NA,uaa10674,NA,hba1c,change from baseline,LS mean change,NA,-0.94,se,0.12,percentage,24,weeks,aact,NA
50335365,NCT01195090,NA,uaa10675,NA,hba1c,baseline,mean,NA,8.27,sd,0.86,percentage,0,weeks,aact,NA
50335335,NCT01195090,NA,uaa10675,NA,hba1c,change from baseline,LS mean change,NA,-0.71,se,0.12,percentage,24,weeks,aact,NA
50335538,NCT01195662,NA,uaa10677,NA,hba1c,change from baseline,adjusted mean change,NA,-0.63,se,0.0668,percentage,12,weeks,aact,NA
50335537,NCT01195662,NA,uaa10679,NA,hba1c,change from baseline,adjusted mean change,NA,-0.02,se,0.0673,percentage,12,weeks,aact,NA
50345084,NCT01204294,NA,uaa10681,NA,hba1c,baseline,mean,NA,7.87,sd,0.75,percentage,0,weeks,aact,NA
50345091,NCT01204294,NA,uaa10681,NA,hba1c,endpoint,mean,NA,6.96,sd,0.75,percentage,52,weeks,aact,NA
50345098,NCT01204294,NA,uaa10681,NA,hba1c,change from baseline,mean change,NA,-0.91,sd,0.61,percentage,52,weeks,aact,NA
50345081,NCT01204294,NA,uaa10682,NA,hba1c,baseline,mean,NA,7.92,sd,0.82,percentage,0,weeks,aact,NA
50345088,NCT01204294,NA,uaa10682,NA,hba1c,endpoint,mean,NA,7.19,sd,0.75,percentage,52,weeks,aact,NA
50345095,NCT01204294,NA,uaa10682,NA,hba1c,change from baseline,mean change,NA,-0.73,sd,0.65,percentage,52,weeks,aact,NA
50345080,NCT01204294,NA,uaa10683,NA,hba1c,baseline,mean,NA,7.98,sd,0.75,percentage,0,weeks,aact,NA
50345087,NCT01204294,NA,uaa10683,NA,hba1c,endpoint,mean,NA,7.1,sd,0.82,percentage,52,weeks,aact,NA
50345094,NCT01204294,NA,uaa10683,NA,hba1c,change from baseline,mean change,NA,-0.88,sd,0.64,percentage,52,weeks,aact,NA
50345083,NCT01204294,NA,uaa10684,NA,hba1c,baseline,mean,NA,8.12,sd,0.78,percentage,0,weeks,aact,NA
50345090,NCT01204294,NA,uaa10684,NA,hba1c,endpoint,mean,NA,7.42,sd,0.91,percentage,52,weeks,aact,NA
50345097,NCT01204294,NA,uaa10684,NA,hba1c,change from baseline,mean change,NA,-0.7,sd,0.7,percentage,52,weeks,aact,NA
50345082,NCT01204294,NA,uaa10685,NA,hba1c,baseline,mean,NA,7.86,sd,0.83,percentage,0,weeks,aact,NA
50345089,NCT01204294,NA,uaa10685,NA,hba1c,endpoint,mean,NA,7.07,sd,0.74,percentage,52,weeks,aact,NA
50345096,NCT01204294,NA,uaa10685,NA,hba1c,change from baseline,mean change,NA,-0.79,sd,0.5,percentage,52,weeks,aact,NA
50345086,NCT01204294,NA,uaa10686,NA,hba1c,baseline,mean,NA,8.07,sd,1.04,percentage,0,weeks,aact,NA
50345093,NCT01204294,NA,uaa10686,NA,hba1c,endpoint,mean,NA,6.98,sd,0.75,percentage,52,weeks,aact,NA
50345100,NCT01204294,NA,uaa10686,NA,hba1c,change from baseline,mean change,NA,-1.09,sd,0.87,percentage,52,weeks,aact,NA
50345085,NCT01204294,NA,uaa10687,NA,hba1c,baseline,mean,NA,8.01,sd,0.64,percentage,0,weeks,aact,NA
50345092,NCT01204294,NA,uaa10687,NA,hba1c,endpoint,mean,NA,7.19,sd,0.72,percentage,52,weeks,aact,NA
50345099,NCT01204294,NA,uaa10687,NA,hba1c,change from baseline,mean change,NA,-0.82,sd,0.78,percentage,52,weeks,aact,NA
50350956,NCT01210001,NA,uaa10689,NA,hba1c,change from baseline,adjusted mean change,NA,-0.59,se,0.07,percentage,24,weeks,aact,NA
50350957,NCT01210001,NA,uaa10690,NA,hba1c,change from baseline,adjusted mean change,NA,-0.72,se,0.07,percentage,24,weeks,aact,NA
50350955,NCT01210001,NA,uaa10691,NA,hba1c,change from baseline,adjusted mean change,NA,-0.11,se,0.07,percentage,24,weeks,aact,NA
50356118,NCT01214239,NA,uaa10693,NA,hba1c,change from baseline,LS mean change,NA,-0.68,se,0.07,percentage,24,weeks,aact,NA
50356117,NCT01214239,NA,uaa10694,NA,hba1c,change from baseline,LS mean change,NA,-0.18,se,0.1,percentage,24,weeks,aact,NA
50357465,NCT01215097,NA,uaa10696,NA,hba1c,change from baseline,LS mean change,NA,-0.66,se,0.05,percentage,24,weeks,aact,NA
50357464,NCT01215097,NA,uaa10697,NA,hba1c,change from baseline,LS mean change,NA,-0.14,se,0.07,percentage,24,weeks,aact,NA
50360106,NCT01217892,NA,uaa10699,NA,hba1c,change from baseline,LS mean change,NA,-0.59,se,0.0598,percentage,16,weeks,aact,NA
50360104,NCT01217892,NA,uaa10700,NA,hba1c,change from baseline,LS mean change,NA,-0.52,se,0.0594,percentage,16,weeks,aact,NA
50360105,NCT01217892,NA,uaa10701,NA,hba1c,change from baseline,LS mean change,NA,-0.65,se,0.06,percentage,16,weeks,aact,NA
50360107,NCT01217892,NA,uaa10702,NA,hba1c,change from baseline,LS mean change,NA,-0.3,se,0.0593,percentage,16,weeks,aact,NA
50395422,NCT01243424,NA,uaa10704,NA,hba1c,change from baseline,LS mean change,NA,0.15,se,0.02,percentage,432,weeks,aact,NA
50395421,NCT01243424,NA,uaa10705,NA,hba1c,change from baseline,LS mean change,NA,0.06,se,0.02,percentage,432,weeks,aact,NA
50428606,NCT01272232,NA,uaa10707,NA,hba1c,change from baseline,mean change,NA,-1.1,sd,1,percentage,56,weeks,aact,NA
50428605,NCT01272232,NA,uaa10708,NA,hba1c,change from baseline,mean change,NA,-1.3,sd,0.9,percentage,56,weeks,aact,NA
50428607,NCT01272232,NA,uaa10709,NA,hba1c,change from baseline,mean change,NA,-0.3,sd,0.9,percentage,56,weeks,aact,NA
50445799,NCT01289119,NA,uaa10711,NA,hba1c,change from baseline,LS mean change,NA,-0.99,se,0.074,percentage,16,weeks,aact,NA
50445801,NCT01289119,NA,uaa10712,NA,hba1c,change from baseline,LS mean change,NA,-0.91,se,0.065,percentage,16,weeks,aact,NA
50445803,NCT01289119,NA,uaa10713,NA,hba1c,change from baseline,LS mean change,NA,-0.76,se,0.101,percentage,16,weeks,aact,NA
50445800,NCT01289119,NA,uaa10714,NA,hba1c,change from baseline,LS mean change,NA,-0.22,se,0.065,percentage,16,weeks,aact,NA
50445802,NCT01289119,NA,uaa10715,NA,hba1c,change from baseline,LS mean change,NA,-0.25,se,0.097,percentage,16,weeks,aact,NA
50445798,NCT01289119,NA,uaa10716,NA,hba1c,change from baseline,LS mean change,NA,-0.42,se,0.074,percentage,16,weeks,aact,NA
50448918,NCT01294423,NA,uaa10718,NA,hba1c,change from baseline,LS mean change,NA,-0.45,95%ci,-0.57;-0.33,percentage,24,weeks,aact,NA
50448917,NCT01294423,NA,uaa10719,NA,hba1c,change from baseline,LS mean change,NA,-0.41,95%ci,-0.53;-0.29,percentage,24,weeks,aact,NA
50448919,NCT01294423,NA,uaa10720,NA,hba1c,change from baseline,LS mean change,NA,-0.06,95%ci,-0.18;0.06,percentage,24,weeks,aact,NA
50450201,NCT01296412,NA,uaa10722,NA,hba1c,change from baseline,LS mean change,NA,-1.42,95%ci,1.04,percentage,26,weeks,aact,NA
50450200,NCT01296412,NA,uaa10723,NA,hba1c,change from baseline,LS mean change,NA,-1.32,95%ci,1.06,percentage,26,weeks,aact,NA
50457723,NCT01306214,NA,uaa10725,NA,hba1c,change from baseline,LS mean change,NA,-0.94,se,0.05,percentage,18,weeks,aact,NA
50457724,NCT01306214,NA,uaa10726,NA,hba1c,change from baseline,LS mean change,NA,-1.02,se,0.05,percentage,18,weeks,aact,NA
50457722,NCT01306214,NA,uaa10727,NA,hba1c,change from baseline,LS mean change,NA,-0.5,se,0.05,percentage,18,weeks,aact,NA
50488276,NCT01336023,NA,uaa10729,NA,hba1c,change from baseline,mean change,NA,-1.44,sd,1.03,percentage,26,weeks,aact,NA
50488277,NCT01336023,NA,uaa10730,NA,hba1c,change from baseline,mean change,NA,-1.91,sd,1.07,percentage,26,weeks,aact,NA
50488278,NCT01336023,NA,uaa10731,NA,hba1c,change from baseline,mean change,NA,-1.28,sd,1.13,percentage,26,weeks,aact,NA
50521529,NCT01368081,NA,uaa10733,NA,hba1c,change from baseline,LS mean change,NA,-1,se,0.06,percentage,52,weeks,aact,uaa10733e
50521531,NCT01368081,NA,uaa10733,NA,hba1c,change from baseline,LS mean change,NA,-0.98,se,0.08,percentage,52,weeks,aact,uaa10733f
50521520,NCT01368081,NA,uaa10733,NA,hba1c,change from baseline,LS mean change,NA,-0.93,se,0.05,percentage,52,weeks,aact,uaa10733a
50521525,NCT01368081,NA,uaa10733,NA,hba1c,change from baseline,LS mean change,NA,-0.9,se,0.05,percentage,52,weeks,aact,uaa10733c
50521527,NCT01368081,NA,uaa10733,NA,hba1c,change from baseline,LS mean change,NA,-0.87,se,0.06,percentage,52,weeks,aact,uaa10733d
50521523,NCT01368081,NA,uaa10733,NA,hba1c,change from baseline,LS mean change,NA,-0.81,se,0.06,percentage,52,weeks,aact,uaa10733b
50521524,NCT01368081,NA,uaa10734,NA,hba1c,change from baseline,LS mean change,NA,-0.98,se,0.06,percentage,52,weeks,aact,uaa10734b
50521532,NCT01368081,NA,uaa10734,NA,hba1c,change from baseline,LS mean change,NA,-0.98,se,0.08,percentage,52,weeks,aact,uaa10734f
50521521,NCT01368081,NA,uaa10734,NA,hba1c,change from baseline,LS mean change,NA,-0.96,se,0.05,percentage,52,weeks,aact,uaa10734a
50521526,NCT01368081,NA,uaa10734,NA,hba1c,change from baseline,LS mean change,NA,-0.96,se,0.05,percentage,52,weeks,aact,uaa10734c
50521530,NCT01368081,NA,uaa10734,NA,hba1c,change from baseline,LS mean change,NA,-0.83,se,0.06,percentage,52,weeks,aact,uaa10734e
50521528,NCT01368081,NA,uaa10734,NA,hba1c,change from baseline,LS mean change,NA,-0.77,se,0.06,percentage,52,weeks,aact,uaa10734d
50521522,NCT01368081,NA,uaa10735,NA,hba1c,change from baseline,LS mean change,NA,-0.97,se,0.08,percentage,52,weeks,aact,uaa10735a
50522765,NCT01370005,NA,uaa10737,NA,hba1c,change from baseline,mean change,NA,-0.59,sd,0.63,percentage,12,weeks,aact,NA
50522766,NCT01370005,NA,uaa10738,NA,hba1c,change from baseline,mean change,NA,-0.63,sd,0.62,percentage,12,weeks,aact,NA
50522764,NCT01370005,NA,uaa10739,NA,hba1c,change from baseline,mean change,NA,0.03,sd,0.6,percentage,12,weeks,aact,NA
50531959,NCT01381900,NA,uaa10741,NA,hba1c,change from baseline,LS mean change,NA,-0.97,se,0.095,percentage,18,weeks,aact,NA
50531960,NCT01381900,NA,uaa10742,NA,hba1c,change from baseline,LS mean change,NA,-1.06,se,0.095,percentage,18,weeks,aact,NA
50531958,NCT01381900,NA,uaa10743,NA,hba1c,change from baseline,LS mean change,NA,-0.47,se,0.096,percentage,18,weeks,aact,NA
50535054,NCT01388361,NA,uaa10749,NA,hba1c,change from baseline,mean change,NA,-0.39,sd,0.72,percentage,26,weeks,aact,NA
50535053,NCT01388361,NA,uaa10750,NA,hba1c,change from baseline,mean change,NA,-0.74,sd,0.73,percentage,26,weeks,aact,NA
50538772,NCT01392573,NA,uaa10752,NA,hba1c,change from baseline,mean change,NA,-1.9,sd,1.09,percentage,26,weeks,aact,NA
50538773,NCT01392573,NA,uaa10753,NA,hba1c,change from baseline,mean change,NA,-0.89,sd,1.18,percentage,26,weeks,aact,NA
50538823,NCT01392677,NA,uaa10755,NA,hba1c,change from baseline,LS mean change,NA,-0.86,95%ci,-1;-0.72,percentage,24,weeks,aact,NA
50538822,NCT01392677,NA,uaa10756,NA,hba1c,change from baseline,LS mean change,NA,-0.17,95%ci,-0.31;-0.02,percentage,24,weeks,aact,NA
50547155,NCT01406717,NA,uaa10761,NA,hba1c,change from baseline,LS mean change,NA,-0.227,se,0.243,percentage,24,weeks,aact,NA
50547156,NCT01406717,NA,uaa10762,NA,hba1c,change from baseline,LS mean change,NA,-0.227,se,0.254,percentage,24,weeks,aact,NA
50552206,NCT01413204,NA,uaa10764,NA,hba1c,change from baseline,LS mean change,NA,-0.74,se,0.07,percentage,24,weeks,aact,NA
50552207,NCT01413204,NA,uaa10765,NA,hba1c,change from baseline,LS mean change,NA,-0.76,se,0.07,percentage,24,weeks,aact,NA
50552208,NCT01413204,NA,uaa10766,NA,hba1c,change from baseline,LS mean change,NA,0.29,se,0.07,percentage,24,weeks,aact,NA
50556876,NCT01422876,NA,uaa10768,NA,hba1c,change from baseline,LS mean change,NA,-0.66,se,0.06,percentage,24,weeks,aact,uaa10768b
50556896,NCT01422876,NA,uaa10768,NA,hba1c,change from baseline,LS mean change,NA,-0.83,se,0.07,percentage,24,weeks,aact,uaa10768a
50556875,NCT01422876,NA,uaa10769,NA,hba1c,change from baseline,LS mean change,NA,-0.62,se,0.06,percentage,24,weeks,aact,uaa10769b
50556895,NCT01422876,NA,uaa10769,NA,hba1c,change from baseline,LS mean change,NA,-0.95,se,0.07,percentage,24,weeks,aact,uaa10769a
50556874,NCT01422876,NA,uaa10770,NA,hba1c,change from baseline,LS mean change,NA,-1.08,se,0.06,percentage,24,weeks,aact,uaa10770b
50556894,NCT01422876,NA,uaa10770,NA,hba1c,change from baseline,LS mean change,NA,-1.24,se,0.07,percentage,24,weeks,aact,uaa10770a
50556873,NCT01422876,NA,uaa10771,NA,hba1c,change from baseline,LS mean change,NA,-1.19,se,0.06,percentage,24,weeks,aact,uaa10771b
50556893,NCT01422876,NA,uaa10771,NA,hba1c,change from baseline,LS mean change,NA,-1.08,se,0.07,percentage,24,weeks,aact,uaa10771a
50556877,NCT01422876,NA,uaa10772,NA,hba1c,change from baseline,LS mean change,NA,-0.7,se,0.06,percentage,24,weeks,aact,uaa10772b
50556897,NCT01422876,NA,uaa10772,NA,hba1c,change from baseline,LS mean change,NA,-0.67,se,0.07,percentage,24,weeks,aact,uaa10772a
50569516,NCT01438814,NA,uaa10774,NA,hba1c,change from baseline,adjusted mean change,NA,-0.99,se,0.05,percentage,14,weeks,aact,NA
50569517,NCT01438814,NA,uaa10775,NA,hba1c,change from baseline,adjusted mean change,NA,-0.98,se,0.04,percentage,14,weeks,aact,NA
50589557,NCT01462266,NA,uaa10777,NA,hba1c,change from baseline,LS mean change,NA,-0.87,95%ci,1.1,percentage,24,weeks,aact,NA
50589556,NCT01462266,NA,uaa10778,NA,hba1c,change from baseline,LS mean change,NA,-1.31,95%ci,0.98,percentage,24,weeks,aact,NA
50620939,NCT01505673,NA,uaa10780,NA,hba1c,endpoint,mean,NA,7.9,sd,1.1,percentage,6,months,aact,NA
50620940,NCT01505673,NA,uaa10781,NA,hba1c,endpoint,mean,NA,8.9,sd,1.3,percentage,6,months,aact,NA
50627486,NCT01512108,NA,uaa10783,NA,hba1c,change from baseline,mean change,NA,-1.21,se,0.05,percentage,52,weeks,aact,NA
50627487,NCT01512108,NA,uaa10784,NA,hba1c,change from baseline,mean change,NA,-0.94,se,0.07,percentage,52,weeks,aact,NA
50632405,NCT01519674,NA,uaa10786,NA,hba1c,change from baseline,LS mean change,NA,-1.27,se,0.07,percentage,24,weeks,aact,NA
50632406,NCT01519674,NA,uaa10787,NA,hba1c,change from baseline,LS mean change,NA,-1.51,se,0.07,percentage,24,weeks,aact,NA
50632407,NCT01519674,NA,uaa10788,NA,hba1c,change from baseline,LS mean change,NA,-1.15,se,0.07,percentage,24,weeks,aact,NA
50651098,NCT01541215,NA,uaa10793,NA,hba1c,change from baseline,LS mean change,NA,-0.643,se,0.215,percentage,26,weeks,aact,NA
50651099,NCT01541215,NA,uaa10794,NA,hba1c,change from baseline,LS mean change,NA,0.415,se,0.216,percentage,26,weeks,aact,NA
50663198,NCT01558271,NA,uaa10796,NA,hba1c,change from baseline,LS mean change,NA,-1.43,se,0.05,percentage,26,weeks,aact,NA
50663200,NCT01558271,NA,uaa10797,NA,hba1c,change from baseline,LS mean change,NA,-1.33,se,0.07,percentage,26,weeks,aact,NA
50663199,NCT01558271,NA,uaa10798,NA,hba1c,change from baseline,LS mean change,NA,0.14,se,0.1,percentage,26,weeks,aact,NA
50675752,NCT01572740,NA,uaa10800,NA,hba1c,change from baseline,mean change,NA,-1.73,se,0.06,percentage,16,weeks,aact,NA
50675753,NCT01572740,NA,uaa10801,NA,hba1c,change from baseline,mean change,NA,-0.43,se,0.06,percentage,16,weeks,aact,NA
50682913,NCT01584232,NA,uaa10803,NA,hba1c,change from baseline,LS mean change,NA,-1.44,se,0.05,percentage,26,weeks,aact,NA
50682914,NCT01584232,NA,uaa10804,NA,hba1c,change from baseline,LS mean change,NA,-0.9,se,0.05,percentage,26,weeks,aact,NA
50692293,NCT01590771,NA,uaa10806,NA,hba1c,change from baseline,LS mean change,NA,-0.27,95%ci,-0.38;-0.15,percentage,24,weeks,aact,NA
50692292,NCT01590771,NA,uaa10807,NA,hba1c,change from baseline,LS mean change,NA,-0.88,95%ci,-0.99;-0.76,percentage,24,weeks,aact,NA
50692315,NCT01590797,NA,uaa10809,NA,hba1c,change from baseline,LS mean change,NA,-0.32,95%ci,-0.44;-0.2,percentage,24,weeks,aact,NA
50692314,NCT01590797,NA,uaa10810,NA,hba1c,change from baseline,LS mean change,NA,-0.67,95%ci,-0.79;-0.55,percentage,24,weeks,aact,NA
50707613,NCT01606007,NA,uaa10812,NA,hba1c,change from baseline,adjusted mean change,NA,-1.2,95%ci,-1.35;-1.04,percentage,24,weeks,aact,NA
50707614,NCT01606007,NA,uaa10813,NA,hba1c,change from baseline,adjusted mean change,NA,-1.47,95%ci,-1.62;-1.31,percentage,24,weeks,aact,NA
50707612,NCT01606007,NA,uaa10814,NA,hba1c,change from baseline,adjusted mean change,NA,-0.88,95%ci,-1.03;-0.72,percentage,24,weeks,aact,NA
50715872,NCT01617434,NA,uaa10816,NA,hba1c,change from baseline,mean change,NA,-1.3,sd,1.015,percentage,26,weeks,aact,NA
50715873,NCT01617434,NA,uaa10817,NA,hba1c,change from baseline,mean change,NA,-0.11,sd,1.088,percentage,26,weeks,aact,NA
50716889,NCT01619059,NA,uaa10819,NA,hba1c,change from baseline,adjusted mean change,NA,-0.16,se,0.0605,percentage,24,weeks,aact,NA
50716888,NCT01619059,NA,uaa10820,NA,hba1c,change from baseline,adjusted mean change,NA,-0.51,se,0.0624,percentage,24,weeks,aact,NA
50717401,NCT01620489,NA,uaa10822,NA,hba1c,change from baseline,mean change,NA,-1.05,sd,0.8944,percentage,26,weeks,aact,NA
50717402,NCT01620489,NA,uaa10823,NA,hba1c,change from baseline,mean change,NA,-0.38,sd,0.8797,percentage,26,weeks,aact,NA
50717918,NCT01621178,NA,uaa10825,NA,hba1c,change from baseline,LS mean change,NA,-1.12,se,0.12,percentage,26,weeks,aact,NA
50717919,NCT01621178,NA,uaa10826,NA,hba1c,change from baseline,LS mean change,NA,-1.19,se,0.13,percentage,26,weeks,aact,NA
50717917,NCT01621178,NA,uaa10827,NA,hba1c,change from baseline,LS mean change,NA,-1.13,se,0.12,percentage,26,weeks,aact,NA
50721756,NCT01624259,NA,uaa10829,NA,hba1c,change from baseline,LS mean change,NA,-1.42,se,0.05,percentage,26,weeks,aact,NA
50721757,NCT01624259,NA,uaa10830,NA,hba1c,change from baseline,LS mean change,NA,-1.36,se,0.05,percentage,26,weeks,aact,NA
50749067,NCT01644500,NA,uaa10832,NA,hba1c,change from baseline,LS mean change,NA,-1.22,se,0.069,percentage,26,weeks,aact,NA
50749066,NCT01644500,NA,uaa10833,NA,hba1c,change from baseline,LS mean change,NA,-1.48,se,0.069,percentage,26,weeks,aact,NA
50749068,NCT01644500,NA,uaa10834,NA,hba1c,change from baseline,LS mean change,NA,-0.92,se,0.069,percentage,26,weeks,aact,NA
50750875,NCT01646320,NA,uaa10836,NA,hba1c,change from baseline,LS mean change,NA,-0.82,se,0.0686,percentage,24,weeks,aact,NA
50750876,NCT01646320,NA,uaa10837,NA,hba1c,change from baseline,LS mean change,NA,-0.1,se,0.0704,percentage,24,weeks,aact,NA
50753362,NCT01648582,NA,uaa10839,NA,hba1c,change from baseline,LS mean change,NA,-1.33,se,0.067,percentage,26,weeks,aact,NA
50753361,NCT01648582,NA,uaa10840,NA,hba1c,change from baseline,LS mean change,NA,-1.73,se,0.067,percentage,26,weeks,aact,NA
50753363,NCT01648582,NA,uaa10841,NA,hba1c,change from baseline,LS mean change,NA,-1.16,se,0.067,percentage,26,weeks,aact,NA
