unq_id,trial_id,arm_id,id,id_source,variable,category_level,unit,measure_type,first_format,second_format,first,second,notes,renal_calc_type,unq_row_number_first_set,unq_row_number_second_set,arm_n,special_pop
blchar02124,NCT00673231,uaa10285,age1754,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,59.3,8.8,NA,NA,2850,NA,4,not
blchar01814,NCT00676338,uaa10290,age1078,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54,11,NA,NA,2500,NA,4,not
blchar01815,NCT00676338,uaa10291,age1079,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54,11,NA,NA,2501,NA,4,not
blchar01816,NCT00676338,uaa10292,age1080,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55,11,NA,NA,2502,NA,4,not
blchar01817,NCT00676338,uaa10293,age1081,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,52,11,NA,NA,2503,NA,4,not
blchar01135,NCT00680745,uaa10298,age0154,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,60.3,10.16,NA,NA,1661,NA,4,not
blchar01136,NCT00680745,uaa10296,age0155,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,59.9,10.14,NA,NA,1662,NA,4,not
blchar01137,NCT00680745,uaa10297,age0156,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,60.2,9.73,NA,NA,1663,NA,4,not
blchar01138,NCT00680745,uaa10295,age0157,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,58.9,8.32,NA,NA,1664,NA,4,not
blchar01393,NCT00683878,uaa10302,age0461,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,53.5,11.4,NA,NA,1968,NA,3,not
blchar01394,NCT00683878,uaa10301,age0462,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,53.2,10.9,NA,NA,1969,NA,3,not
blchar01395,NCT00683878,uaa10300,age0463,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,53.8,10.4,NA,NA,1970,NA,3,not
blchar13322,NCT00688701,uaa10304a,age0637,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,53.8,10.9,NA,NA,NA,NA,1,not
blchar13331,NCT00688701,uaa10304b,age0636,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,53.3,9.7,NA,NA,NA,NA,2,not
blchar13343,NCT00688701,uaa10305,age0635,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54.1,11,NA,NA,NA,NA,3,not
blchar02028,NCT00698932,uaa10308,age1521,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,51.2,10,NA,NA,2746,NA,2,not
blchar02029,NCT00698932,uaa10307,age1522,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,51.6,10.3,NA,NA,2747,NA,2,not
blchar01827,NCT00700817,uaa10310,age1093,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.9,9.6,NA,NA,2513,NA,3,not
blchar01828,NCT00700817,uaa10311,age1094,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55,9.1,NA,NA,2514,NA,3,not
blchar01829,NCT00700817,uaa10312,age1095,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55,9,NA,NA,2515,NA,3,not
blchar01259,NCT00701090,uaa10315,age0316,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.3,9.7,NA,NA,1823,NA,2,not
blchar01260,NCT00701090,uaa10314,age0317,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.2,10.1,NA,NA,1824,NA,2,not
blchar01189,NCT00707031,uaa10318,age0228,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,57.3,9.2,NA,NA,1735,NA,2,not
blchar01190,NCT00707031,uaa10317,age0229,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,57.6,10.7,NA,NA,1736,NA,2,not
blchar02030,NCT00707993,uaa10320,age1523,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,70.1,4.42,NA,NA,2748,NA,2,special
blchar02031,NCT00707993,uaa10321,age1524,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,69.8,4.07,NA,NA,2749,NA,2,special
blchar13352,NCT00712673,uaa10323b,age0239,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54.8,10.4,NA,NA,NA,NA,1,not
blchar13361,NCT00712673,uaa10323a,age0238,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54.5,9.2,NA,NA,NA,NA,2,not
blchar13372,NCT00712673,uaa10324,age0240,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55,9.4,NA,NA,NA,NA,3,not
blchar01873,NCT00713830,uaa10326,age1187,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,57,9.8,NA,NA,2570,NA,2,not
blchar01874,NCT00713830,uaa10327,age1188,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,57.8,10.1,NA,NA,2571,NA,2,not
blchar11170,NCT00715624,uaa10329,age0579,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,57,10,NA,NA,2084,NA,1,not
blchar11173,NCT00715624,uaa10330,age0578,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,57,10,NA,NA,2083,NA,2,not
blchar01920,NCT00717457,ab0061,age1262,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56,9.6,NA,NA,2624,NA,3,special
blchar01921,NCT00717457,ab0062,age1263,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56,10,NA,NA,2625,NA,3,special
blchar01922,NCT00717457,ab0060,age1264,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55,9.9,NA,NA,2626,NA,3,special
blchar02151,NCT00728351,ab0064,age1793,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.4,9.19,NA,NA,2877,NA,2,not
blchar02152,NCT00728351,ab0063,age1794,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,57.2,9.71,NA,NA,2878,NA,2,not
blchar01578,NCT00740051,uaa10340,age0707,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.4,10.6,NA,NA,2212,NA,2,not
blchar01579,NCT00740051,uaa10341,age0708,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.7,9.7,NA,NA,2213,NA,2,not
blchar01726,NCT00744367,ab0065,age0971,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54.3,9.6,NA,NA,2411,NA,3,not
blchar01727,NCT00744367,ab0066,age0972,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,52.5,10.3,NA,NA,2412,NA,3,not
blchar01728,NCT00744367,ab0067,age0973,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.5,10.1,NA,NA,2413,NA,3,not
blchar01875,NCT00744926,ab0068,age1189,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.8,8.5,NA,NA,2572,NA,3,not
blchar01876,NCT00744926,ab0069,age1190,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,53.4,9.6,NA,NA,2573,NA,3,not
blchar01877,NCT00744926,ab0070,age1191,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55,10.4,NA,NA,2574,NA,3,not
blchar02011,NCT00751114,uaa10343,age1494,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,53.9,8.9,NA,NA,2728,NA,2,not
blchar02012,NCT00751114,uaa10344,age1495,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,53.3,8.7,NA,NA,2729,NA,2,not
blchar01818,NCT00754988,ab0071,age1082,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.1,10.1,NA,NA,2504,NA,1,not
blchar01819,NCT00754988,ab0073,age1083,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.3,9.5,NA,NA,2505,NA,2,not
blchar01820,NCT00754988,ab0074,age1084,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.8,8.8,NA,NA,2506,NA,3,not
blchar01821,NCT00754988,ab0072,age1085,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.5,9.9,NA,NA,2507,NA,4,not
blchar01842,NCT00755287,ab0076,age1120,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,58,10,NA,NA,2532,NA,3,not
blchar01843,NCT00755287,ab0077,age1121,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,57,9,NA,NA,2533,NA,3,not
blchar01844,NCT00755287,ab0075,age1122,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,58,9,NA,NA,2534,NA,3,not
blchar02032,NCT00757588,uaa10347,age1539,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,57.2,9.43,NA,NA,2750,NA,2,not
blchar02033,NCT00757588,uaa10346,age1540,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,57.3,9.27,NA,NA,2751,NA,2,not
blchar13382,NCT00763451,uaa10349a,age0241,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.4,8.9,NA,NA,NA,NA,1,not
blchar13391,NCT00763451,uaa10349b,age0242,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54.6,8.9,NA,NA,NA,NA,2,not
blchar13403,NCT00763451,uaa10350,age0243,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,58.2,9.8,NA,NA,NA,NA,3,not
blchar01199,NCT00763815,uaa10352,age0244,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56,9.5,NA,NA,1751,NA,2,not
blchar01200,NCT00763815,uaa10353,age0245,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.3,9.5,NA,NA,1752,NA,2,not
blchar01857,NCT00765817,uaa10355,age1145,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,59,9,NA,NA,2553,NA,2,not
blchar01858,NCT00765817,uaa10356,age1146,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,59,10,NA,NA,2554,NA,2,not
blchar13412,NCT00765830,ab0078b,age0325,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,65.4,10.5,NA,NA,NA,NA,1,special
blchar13426,NCT00765830,ab0078a,age0323,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,69.3,7.2,NA,NA,NA,NA,2,special
blchar13440,NCT00765830,ab0079a,age0322,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,67.1,9,NA,NA,NA,NA,3,special
blchar13454,NCT00765830,ab0079b,age0324,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,63.7,9.1,NA,NA,NA,NA,4,special
blchar02153,NCT00770081,ab0081,age1795,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,66.4,9.44,NA,NA,2879,NA,2,special
blchar02154,NCT00770081,ab0080,age1796,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,66.7,9.9,NA,NA,2880,NA,2,special
blchar12300,NCT00790205,uaa10358,age0470,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,65.5,8,NA,NA,1977,NA,1,special
blchar12301,NCT00790205,uaa10359,age0469,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,65.4,7.9,NA,NA,1976,NA,2,special
blchar01265,NCT00798161,uaa10366,age0326,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.7,11,NA,NA,1833,NA,6,not
blchar01266,NCT00798161,uaa10361,age0327,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.2,10.8,NA,NA,1834,NA,6,not
blchar01267,NCT00798161,uaa10365,age0328,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,52.9,10.4,NA,NA,1835,NA,6,not
blchar01268,NCT00798161,uaa10364,age0329,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.2,10.6,NA,NA,1836,NA,6,not
blchar01269,NCT00798161,uaa10363,age0330,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.6,11.2,NA,NA,1837,NA,6,not
blchar01270,NCT00798161,uaa10362,age0331,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.4,10.7,NA,NA,1838,NA,6,not
blchar11480,NCT00800683,uaa10368,age_m0145,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,64,10.9,NA,NA,3090,NA,1,special
blchar11489,NCT00800683,uaa10369,age_m0146,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,64.9,9.6,NA,NA,3091,NA,2,special
blchar02185,NCT00813995,uaa10372,age1907,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54.1,9,NA,NA,2911,NA,1,not
blchar02192,NCT00813995,uaa10371,age1916,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.1,9.8,NA,NA,2920,NA,2,not
blchar02036,NCT00819091,uaa10374,age1555,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,57.2,9.8,NA,NA,2754,NA,2,not
blchar02037,NCT00819091,uaa10375,age1556,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.2,10.2,NA,NA,2755,NA,2,not
blchar01271,NCT00822211,ab0083,age0333,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54.2,9.62,NA,NA,1840,NA,3,not
blchar01272,NCT00822211,ab0084,age0334,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,53.7,10,NA,NA,1841,NA,3,not
blchar01273,NCT00822211,ab0082,age0335,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54.5,9.68,NA,NA,1842,NA,3,not
blchar02155,NCT00823992,ab0085,age1801,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54,10,NA,NA,2881,NA,2,special
blchar02156,NCT00823992,ab0086,age1802,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,53,10,NA,NA,2882,NA,2,special
blchar02038,NCT00837577,uaa10378,age1560,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,58.6,9.7,NA,NA,2756,NA,2,not
blchar02039,NCT00837577,uaa10379,age1561,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,62.3,10.3,NA,NA,2757,NA,2,not
blchar01845,NCT00838903,uaa10383,age1128,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.1,10,NA,NA,2538,NA,4,not
blchar01846,NCT00838903,uaa10384,age1129,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54.3,9.8,NA,NA,2539,NA,4,not
blchar01847,NCT00838903,uaa10382,age1130,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54.4,10,NA,NA,2540,NA,4,not
blchar01848,NCT00838903,uaa10381,age1131,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54.3,10.1,NA,NA,2541,NA,4,not
blchar01451,NCT00838916,uaa10386,age0536,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.8,9.3,NA,NA,2041,NA,2,not
blchar01452,NCT00838916,uaa10387,age0537,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54.7,9.8,NA,NA,2042,NA,2,not
blchar01868,NCT00839527,uaa10391,age1178,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.7,9.6,NA,NA,2564,NA,3,not
blchar01869,NCT00839527,uaa10390,age1179,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.7,9.4,NA,NA,2565,NA,3,not
blchar01870,NCT00839527,uaa10389,age1180,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54.5,9.5,NA,NA,2566,NA,3,not
blchar01521,NCT00849017,uaa10395,age0632,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,53.1,11.7,NA,NA,2137,NA,3,not
blchar01522,NCT00849017,uaa10393,age0633,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,53.6,10.9,NA,NA,2138,NA,3,not
blchar01523,NCT00849017,uaa10394,age0634,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,52,11.8,NA,NA,2139,NA,3,not
blchar01859,NCT00849056,uaa10398,age1147,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54.9,9.4,NA,NA,2555,NA,2,not
blchar01860,NCT00849056,uaa10397,age1148,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.2,9.98,NA,NA,2556,NA,2,not
blchar01580,NCT00854035,ab0088,age0709,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,62.3,10.2,NA,NA,2214,NA,2,not
blchar01581,NCT00854035,ab0087,age0710,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,60.2,10.4,NA,NA,2215,NA,2,not
blchar01160,NCT00855166,uaa10401,age0184,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,60.8,6.9,NA,NA,1691,NA,2,not
blchar01161,NCT00855166,uaa10400,age0185,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,60.6,8.2,NA,NA,1692,NA,2,not
blchar02106,NCT00856284,uaa10403,age1722,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.2,9.6,NA,NA,2828,NA,3,not
blchar02107,NCT00856284,uaa10404,age1723,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.5,9.81,NA,NA,2829,NA,3,not
blchar02108,NCT00856284,uaa10405,age1724,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.4,9.6,NA,NA,2830,NA,3,not
blchar13078,NCT00859898,uaa10407,age0834,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,51,10.1,NA,NA,2323,NA,2,not
blchar13079,NCT00859898,uaa10409,age0836,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,52.7,10.4,NA,NA,2325,NA,2,not
blchar13097,NCT00859898,uaa10408,age0835,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,51.1,11.5,NA,NA,2324,NA,3,not
blchar01467,NCT00866658,uaa10411,age0564,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,58.7,10.2,NA,NA,2069,NA,2,not
blchar01468,NCT00866658,uaa10412,age0565,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,58,10.1,NA,NA,2070,NA,2,not
blchar01806,NCT00870194,uaa10414,age1069,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56,10.8,NA,NA,2492,NA,2,not
blchar01807,NCT00870194,uaa10415,age1070,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56,9.9,NA,NA,2493,NA,2,not
blchar11498,NCT00875394,uaa10417,age_m0023,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,53.3,11.7,NA,NA,2968,NA,1,not
blchar11504,NCT00875394,uaa10418,age_m0022,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56,8.5,NA,NA,2967,NA,2,not
blchar11510,NCT00875394,uaa10419,age_m0021,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,54.2,9.8,NA,NA,2966,NA,3,not
blchar13036,NCT00877890,uaa10421,age0590,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55,10,NA,NA,2095,NA,1,not
blchar13037,NCT00877890,uaa10422,age0591,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56,11,NA,NA,2096,NA,2,not
blchar01400,NCT00885352,uaa10425,age0471,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.7,8.7,NA,NA,1978,NA,2,not
blchar01401,NCT00885352,uaa10424,age0472,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.4,9.4,NA,NA,1979,NA,2,not
blchar02055,NCT00885378,uaa10428,age1598,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,53.9,10.35,NA,NA,2777,NA,2,not
blchar02056,NCT00885378,uaa10427,age1599,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.6,9.97,NA,NA,2778,NA,2,not
blchar01402,NCT00894868,ab0090,age0473,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,62.9,8.5,NA,NA,1980,NA,2,special
blchar01403,NCT00894868,ab0089,age0474,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,63.4,10.2,NA,NA,1981,NA,2,special
blchar01191,NCT00909597,ab0092,age0230,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,57.1,9.7,NA,NA,1737,NA,3,not
blchar01192,NCT00909597,ab0093,age0231,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.8,9.8,NA,NA,1738,NA,3,not
blchar01193,NCT00909597,ab0091,age0232,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.4,9.8,NA,NA,1739,NA,3,not
blchar13468,NCT00915772,uaa10430a,age0476,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.6,10.9,NA,NA,NA,NA,1,not
blchar13476,NCT00915772,uaa10430b,age0475,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.7,10.5,NA,NA,NA,NA,2,not
blchar13484,NCT00915772,uaa10432b,age0479,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.1,11.5,NA,NA,NA,NA,3,not
blchar13492,NCT00915772,uaa10432a,age0480,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.6,10.5,NA,NA,NA,NA,4,not
blchar13500,NCT00915772,uaa10431a,age0478,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.8,11.1,NA,NA,NA,NA,5,not
blchar13508,NCT00915772,uaa10431b,age0477,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.1,10.3,NA,NA,NA,NA,6,not
blchar01352,NCT00917267,uaa10435,age0419,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55,11,NA,NA,1926,NA,2,not
blchar01353,NCT00917267,uaa10434,age0420,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56,10,NA,NA,1927,NA,2,not
blchar11516,NCT00918879,uaa10437,age_m0143,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,48.3,9.6,NA,NA,3088,NA,1,not
blchar11521,NCT00918879,uaa10438,age_m0142,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,49.1,8.8,NA,NA,3087,NA,2,not
blchar01851,NCT00935532,uaa10440,age1139,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,57.07,10.44,NA,NA,2547,NA,2,not
blchar01852,NCT00935532,uaa10441,age1140,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,56.44,11.16,NA,NA,2548,NA,2,not
blchar01261,NCT00954447,uaa10443,age0318,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,59.7,9.9,NA,NA,1825,NA,2,not
blchar01262,NCT00954447,uaa10444,age0319,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,60.4,10,NA,NA,1826,NA,2,not
blchar01622,NCT00957060,ab0094,age0769,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,49.5,10.5,NA,NA,2274,NA,2,not
blchar01623,NCT00957060,ab0095,age0770,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,48.6,11.7,NA,NA,2275,NA,2,not
blchar11526,NCT00960076,uaa10446,age_m0141,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.5,9.9,NA,NA,3086,NA,1,not
blchar11537,NCT00960076,uaa10447,age_m0140,table_tidier_or_manual_extraction_first_set,age,NA,years,mean,mean,sd,55.2,9.4,NA,NA,3085,NA,2,not
blchar13516,NCT00960661,uaa10449,aact21,aact_extraction_first_set,age,NA,years,mean,mean,sd,59.5,9.6,NA,NA,NA,NA,1,not
