tosep,params,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,rhat
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00099853],1.3955073539548273,0.22924286646231276,0.7907635770974967,-0.907292239720483,1.0847384198970762,1.5444981812928809,1.877934887889169,2.579059185071884,11.898758610945125,1.713451865419935
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00099892],1.9725690978185648,0.06479339809213387,0.24225754957920537,1.599802558285577,1.8157157273170321,1.939219861703582,2.0811805093074502,2.6512971340057914,13.97954787795976,1.5119780589266136
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00099931],1.8037618689507495,0.06541344529212866,0.24419604748291748,1.4172847599566838,1.6476949514652381,1.772507371143949,1.9042228820324072,2.4957591027646577,13.936162859193779,1.5095677069277027
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00099944],1.9821376011514598,0.06597288643258435,0.23977837897045484,1.6054555959505632,1.8295616736343683,1.9486507001866131,2.0800816038776784,2.640247455090955,13.209581791493004,1.5602077258247316
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00101803],1.1982182846074154,0.06617745715813851,0.33206005488052676,0.604403820759304,0.9709969195908926,1.1722819734328591,1.3975862157880177,1.9329981232082625,25.177529852670414,1.2258150345843604
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00102466],1.7786872316703726,0.06649963009178834,0.3001026692263053,1.2414173772748178,1.5865710823297257,1.7518169012939682,1.944544974278723,2.5014161328806255,20.36578981872599,1.2715523778689497
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00103857],1.924895892302303,0.06410261883242753,0.2373114581655956,1.5566534537786005,1.770136543620678,1.8896200252929127,2.0353677465284923,2.5866708629251725,13.705215566428375,1.537720252504264
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00106340],2.086781446981115,0.06329878965370847,0.2790068944827918,1.619792777645155,1.889745758356272,2.0590291014918476,2.2443880522018818,2.767731123171387,19.42849046641302,1.317516979904493
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00121667],1.9077403464910392,0.0651821387791803,0.23433182474206263,1.5512485000509928,1.7573314970378906,1.8748103121783846,2.0078578378280443,2.5672492103256603,12.924249565933213,1.6112679563465115
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00237237],1.6820314082582721,0.06053465451064806,0.324923528724083,1.1025650438684869,1.4648989781597976,1.661237815926066,1.880677685581476,2.411179532611231,28.81072492542325,1.179159592762609
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00286442],1.9357981624116103,0.20516854152023103,0.7114808153040201,-0.15260720310101364,1.648943225334957,2.065824956240432,2.362395343879181,3.0012104930054786,12.02554715776842,1.6938880677067865
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00286468],2.0705668642994213,0.21000144472464616,0.727974791642629,-0.10005624702513068,1.7851982591185174,2.2012779741366817,2.5128686121900587,3.1506190778242833,12.016780173421408,1.700065013335228
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00295633],1.5264606047069085,0.06499767256818491,0.23838471392905455,1.1596611027898607,1.3711355610160054,1.4928277730723774,1.6321503579926167,2.193333068213441,13.451205122208446,1.5556095632457447
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00313313],1.9232871832306628,0.06492281515427661,0.23392305833001817,1.5718512395832178,1.7715446005811324,1.8860226157071365,2.025688696610105,2.600546767505727,12.982292209522026,1.6016490302123352
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00318461],1.903258681898283,0.06488010968910433,0.23579581363825136,1.5391295397869378,1.7560982072425466,1.8668827066751272,2.0049093189679494,2.565544777751645,13.208364025910766,1.571566702209855
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00325117],1.8941320185142547,0.0658602244457207,0.23919102343406562,1.5203340112432127,1.748444516394931,1.8589512637317425,1.9884177156507774,2.589741346276213,13.189955831883259,1.5645248147395912
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00327015],0.5933111744806784,0.06368992080334475,0.2983138315665305,0.08022851824942212,0.3933453366880176,0.5697413592494007,0.7587635020970139,1.3292214748912747,21.938420819326314,1.2606735290966322
hba1c_agesex_m14_cnvrtagged_random_dual,mu[NCT00337610],1.79019885286821,0.06498840089146879,0.24963267646817594,1.389014945764593,1.6283756402889658,1.7580856777772733,1.9042198804155626,2.454689237920576,14.754726530945241,1.4715310006388704
