nct_id,nct_id2,models,row,col,r,outcome_method,outcome
NCT00838916,NCT00838916,rcs,age10'',age10'' * arm_f=_2_uaa10386,-0.813,locf,hba1c
NCT00838916,NCT00838916,rcs,arm_f=_2_uaa10386,age10'' * arm_f=_2_uaa10386,-0.757,locf,hba1c
NCT00838916,NCT00838916,rcs,sex,age10'' * arm_f=_2_uaa10386,0.085,locf,hba1c
NCT00838916,NCT00838916,rcs,age10 * arm_f=_2_uaa10386,age10'' * arm_f=_2_uaa10386,0.811,locf,hba1c
NCT00838916,NCT00838916,rcs,age10' * arm_f=_2_uaa10386,age10'' * arm_f=_2_uaa10386,-0.983,locf,hba1c
NCT00838916,NCT00838916,rcs,Intercept,arm_f=_2_uaa10386 * sex,0.032,locf,hba1c
NCT00838916,NCT00838916,rcs,value_1,arm_f=_2_uaa10386 * sex,-0.016,locf,hba1c
NCT00838916,NCT00838916,rcs,age10,arm_f=_2_uaa10386 * sex,0.038,locf,hba1c
NCT00838916,NCT00838916,rcs,age10',arm_f=_2_uaa10386 * sex,-0.076,locf,hba1c
NCT00838916,NCT00838916,rcs,age10'',arm_f=_2_uaa10386 * sex,0.086,locf,hba1c
NCT00838916,NCT00838916,rcs,arm_f=_2_uaa10386,arm_f=_2_uaa10386 * sex,-0.021,locf,hba1c
NCT00838916,NCT00838916,rcs,sex,arm_f=_2_uaa10386 * sex,-0.821,locf,hba1c
NCT00838916,NCT00838916,rcs,age10 * arm_f=_2_uaa10386,arm_f=_2_uaa10386 * sex,-0.054,locf,hba1c
NCT00838916,NCT00838916,rcs,age10' * arm_f=_2_uaa10386,arm_f=_2_uaa10386 * sex,0.077,locf,hba1c
NCT00838916,NCT00838916,rcs,age10'' * arm_f=_2_uaa10386,arm_f=_2_uaa10386 * sex,-0.086,locf,hba1c
NCT00839527,NCT00839527,rcs,Intercept,value_1,-0.109,locf,hba1c
NCT00839527,NCT00839527,rcs,Intercept,age10,-0.967,locf,hba1c
NCT00839527,NCT00839527,rcs,value_1,age10,-0.125,locf,hba1c
NCT00839527,NCT00839527,rcs,Intercept,age10',0.839,locf,hba1c
NCT00839527,NCT00839527,rcs,value_1,age10',0.146,locf,hba1c
NCT00839527,NCT00839527,rcs,age10,age10',-0.905,locf,hba1c
NCT00839527,NCT00839527,rcs,Intercept,age10'',-0.761,locf,hba1c
NCT00839527,NCT00839527,rcs,value_1,age10'',-0.139,locf,hba1c
NCT00839527,NCT00839527,rcs,age10,age10'',0.831,locf,hba1c
NCT00839527,NCT00839527,rcs,age10',age10'',-0.984,locf,hba1c
NCT00839527,NCT00839527,rcs,Intercept,arm_f=_2_uaa10389,-0.854,locf,hba1c
NCT00839527,NCT00839527,rcs,value_1,arm_f=_2_uaa10389,-0.084,locf,hba1c
NCT00839527,NCT00839527,rcs,age10,arm_f=_2_uaa10389,0.867,locf,hba1c
NCT00839527,NCT00839527,rcs,age10',arm_f=_2_uaa10389,-0.759,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'',arm_f=_2_uaa10389,0.69,locf,hba1c
NCT00839527,NCT00839527,rcs,Intercept,arm_f=_2_uaa10390,-0.853,locf,hba1c
NCT00839527,NCT00839527,rcs,value_1,arm_f=_2_uaa10390,-0.13,locf,hba1c
NCT00839527,NCT00839527,rcs,age10,arm_f=_2_uaa10390,0.876,locf,hba1c
NCT00839527,NCT00839527,rcs,age10',arm_f=_2_uaa10390,-0.769,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'',arm_f=_2_uaa10390,0.699,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10389,arm_f=_2_uaa10390,0.768,locf,hba1c
NCT00839527,NCT00839527,rcs,Intercept,sex,-0.13,locf,hba1c
NCT00839527,NCT00839527,rcs,value_1,sex,0.013,locf,hba1c
NCT00839527,NCT00839527,rcs,age10,sex,0.067,locf,hba1c
NCT00839527,NCT00839527,rcs,age10',sex,-0.075,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'',sex,0.062,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10389,sex,0.111,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10390,sex,0.111,locf,hba1c
NCT00839527,NCT00839527,rcs,Intercept,age10 * arm_f=_2_uaa10389,0.844,locf,hba1c
NCT00839527,NCT00839527,rcs,value_1,age10 * arm_f=_2_uaa10389,0.086,locf,hba1c
NCT00839527,NCT00839527,rcs,age10,age10 * arm_f=_2_uaa10389,-0.868,locf,hba1c
NCT00839527,NCT00839527,rcs,age10',age10 * arm_f=_2_uaa10389,0.785,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'',age10 * arm_f=_2_uaa10389,-0.721,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10389,age10 * arm_f=_2_uaa10389,-0.993,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10390,age10 * arm_f=_2_uaa10389,-0.76,locf,hba1c
NCT00839527,NCT00839527,rcs,sex,age10 * arm_f=_2_uaa10389,-0.058,locf,hba1c
NCT00839527,NCT00839527,rcs,Intercept,age10' * arm_f=_2_uaa10389,-0.715,locf,hba1c
NCT00839527,NCT00839527,rcs,value_1,age10' * arm_f=_2_uaa10389,-0.092,locf,hba1c
NCT00839527,NCT00839527,rcs,age10,age10' * arm_f=_2_uaa10389,0.764,locf,hba1c
NCT00839527,NCT00839527,rcs,age10',age10' * arm_f=_2_uaa10389,-0.844,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'',age10' * arm_f=_2_uaa10389,0.831,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10389,age10' * arm_f=_2_uaa10389,0.861,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10390,age10' * arm_f=_2_uaa10389,0.648,locf,hba1c
NCT00839527,NCT00839527,rcs,sex,age10' * arm_f=_2_uaa10389,0.064,locf,hba1c
NCT00839527,NCT00839527,rcs,age10 * arm_f=_2_uaa10389,age10' * arm_f=_2_uaa10389,-0.897,locf,hba1c
NCT00839527,NCT00839527,rcs,Intercept,age10'' * arm_f=_2_uaa10389,0.635,locf,hba1c
NCT00839527,NCT00839527,rcs,value_1,age10'' * arm_f=_2_uaa10389,0.088,locf,hba1c
NCT00839527,NCT00839527,rcs,age10,age10'' * arm_f=_2_uaa10389,-0.687,locf,hba1c
NCT00839527,NCT00839527,rcs,age10',age10'' * arm_f=_2_uaa10389,0.814,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'',age10'' * arm_f=_2_uaa10389,-0.827,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10389,age10'' * arm_f=_2_uaa10389,-0.774,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10390,age10'' * arm_f=_2_uaa10389,-0.577,locf,hba1c
NCT00839527,NCT00839527,rcs,sex,age10'' * arm_f=_2_uaa10389,-0.052,locf,hba1c
NCT00839527,NCT00839527,rcs,age10 * arm_f=_2_uaa10389,age10'' * arm_f=_2_uaa10389,0.816,locf,hba1c
NCT00839527,NCT00839527,rcs,age10' * arm_f=_2_uaa10389,age10'' * arm_f=_2_uaa10389,-0.983,locf,hba1c
NCT00839527,NCT00839527,rcs,Intercept,age10 * arm_f=_2_uaa10390,0.845,locf,hba1c
NCT00839527,NCT00839527,rcs,value_1,age10 * arm_f=_2_uaa10390,0.134,locf,hba1c
NCT00839527,NCT00839527,rcs,age10,age10 * arm_f=_2_uaa10390,-0.88,locf,hba1c
NCT00839527,NCT00839527,rcs,age10',age10 * arm_f=_2_uaa10390,0.798,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'',age10 * arm_f=_2_uaa10390,-0.732,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10389,age10 * arm_f=_2_uaa10390,-0.762,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10390,age10 * arm_f=_2_uaa10390,-0.993,locf,hba1c
NCT00839527,NCT00839527,rcs,sex,age10 * arm_f=_2_uaa10390,-0.058,locf,hba1c
NCT00839527,NCT00839527,rcs,age10 * arm_f=_2_uaa10389,age10 * arm_f=_2_uaa10390,0.764,locf,hba1c
NCT00839527,NCT00839527,rcs,age10' * arm_f=_2_uaa10389,age10 * arm_f=_2_uaa10390,-0.673,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'' * arm_f=_2_uaa10389,age10 * arm_f=_2_uaa10390,0.605,locf,hba1c
NCT00839527,NCT00839527,rcs,Intercept,age10' * arm_f=_2_uaa10390,-0.723,locf,hba1c
NCT00839527,NCT00839527,rcs,value_1,age10' * arm_f=_2_uaa10390,-0.149,locf,hba1c
NCT00839527,NCT00839527,rcs,age10,age10' * arm_f=_2_uaa10390,0.785,locf,hba1c
NCT00839527,NCT00839527,rcs,age10',age10' * arm_f=_2_uaa10390,-0.867,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'',age10' * arm_f=_2_uaa10390,0.854,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10389,age10' * arm_f=_2_uaa10390,0.658,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10390,age10' * arm_f=_2_uaa10390,0.862,locf,hba1c
NCT00839527,NCT00839527,rcs,sex,age10' * arm_f=_2_uaa10390,0.065,locf,hba1c
NCT00839527,NCT00839527,rcs,age10 * arm_f=_2_uaa10389,age10' * arm_f=_2_uaa10390,-0.681,locf,hba1c
NCT00839527,NCT00839527,rcs,age10' * arm_f=_2_uaa10389,age10' * arm_f=_2_uaa10390,0.731,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'' * arm_f=_2_uaa10389,age10' * arm_f=_2_uaa10390,-0.705,locf,hba1c
NCT00839527,NCT00839527,rcs,age10 * arm_f=_2_uaa10390,age10' * arm_f=_2_uaa10390,-0.899,locf,hba1c
NCT00839527,NCT00839527,rcs,Intercept,age10'' * arm_f=_2_uaa10390,0.647,locf,hba1c
NCT00839527,NCT00839527,rcs,value_1,age10'' * arm_f=_2_uaa10390,0.148,locf,hba1c
NCT00839527,NCT00839527,rcs,age10,age10'' * arm_f=_2_uaa10390,-0.714,locf,hba1c
NCT00839527,NCT00839527,rcs,age10',age10'' * arm_f=_2_uaa10390,0.846,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'',age10'' * arm_f=_2_uaa10390,-0.859,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10389,age10'' * arm_f=_2_uaa10390,-0.592,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10390,age10'' * arm_f=_2_uaa10390,-0.779,locf,hba1c
NCT00839527,NCT00839527,rcs,sex,age10'' * arm_f=_2_uaa10390,-0.052,locf,hba1c
NCT00839527,NCT00839527,rcs,age10 * arm_f=_2_uaa10389,age10'' * arm_f=_2_uaa10390,0.619,locf,hba1c
NCT00839527,NCT00839527,rcs,age10' * arm_f=_2_uaa10389,age10'' * arm_f=_2_uaa10390,-0.713,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'' * arm_f=_2_uaa10389,age10'' * arm_f=_2_uaa10390,0.709,locf,hba1c
NCT00839527,NCT00839527,rcs,age10 * arm_f=_2_uaa10390,age10'' * arm_f=_2_uaa10390,0.821,locf,hba1c
NCT00839527,NCT00839527,rcs,age10' * arm_f=_2_uaa10390,age10'' * arm_f=_2_uaa10390,-0.983,locf,hba1c
NCT00839527,NCT00839527,rcs,Intercept,arm_f=_2_uaa10389 * sex,0.104,locf,hba1c
NCT00839527,NCT00839527,rcs,value_1,arm_f=_2_uaa10389 * sex,0.043,locf,hba1c
NCT00839527,NCT00839527,rcs,age10,arm_f=_2_uaa10389 * sex,-0.063,locf,hba1c
NCT00839527,NCT00839527,rcs,age10',arm_f=_2_uaa10389 * sex,0.072,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'',arm_f=_2_uaa10389 * sex,-0.06,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10389,arm_f=_2_uaa10389 * sex,-0.103,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10390,arm_f=_2_uaa10389 * sex,-0.101,locf,hba1c
NCT00839527,NCT00839527,rcs,sex,arm_f=_2_uaa10389 * sex,-0.844,locf,hba1c
NCT00839527,NCT00839527,rcs,age10 * arm_f=_2_uaa10389,arm_f=_2_uaa10389 * sex,0.042,locf,hba1c
NCT00839527,NCT00839527,rcs,age10' * arm_f=_2_uaa10389,arm_f=_2_uaa10389 * sex,-0.048,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'' * arm_f=_2_uaa10389,arm_f=_2_uaa10389 * sex,0.036,locf,hba1c
NCT00839527,NCT00839527,rcs,age10 * arm_f=_2_uaa10390,arm_f=_2_uaa10389 * sex,0.056,locf,hba1c
NCT00839527,NCT00839527,rcs,age10' * arm_f=_2_uaa10390,arm_f=_2_uaa10389 * sex,-0.063,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'' * arm_f=_2_uaa10390,arm_f=_2_uaa10389 * sex,0.052,locf,hba1c
NCT00839527,NCT00839527,rcs,Intercept,arm_f=_2_uaa10390 * sex,0.107,locf,hba1c
NCT00839527,NCT00839527,rcs,value_1,arm_f=_2_uaa10390 * sex,0.018,locf,hba1c
NCT00839527,NCT00839527,rcs,age10,arm_f=_2_uaa10390 * sex,-0.06,locf,hba1c
NCT00839527,NCT00839527,rcs,age10',arm_f=_2_uaa10390 * sex,0.068,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'',arm_f=_2_uaa10390 * sex,-0.056,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10389,arm_f=_2_uaa10390 * sex,-0.097,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10390,arm_f=_2_uaa10390 * sex,-0.132,locf,hba1c
NCT00839527,NCT00839527,rcs,sex,arm_f=_2_uaa10390 * sex,-0.846,locf,hba1c
NCT00839527,NCT00839527,rcs,age10 * arm_f=_2_uaa10389,arm_f=_2_uaa10390 * sex,0.052,locf,hba1c
NCT00839527,NCT00839527,rcs,age10' * arm_f=_2_uaa10389,arm_f=_2_uaa10390 * sex,-0.057,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'' * arm_f=_2_uaa10389,arm_f=_2_uaa10390 * sex,0.046,locf,hba1c
NCT00839527,NCT00839527,rcs,age10 * arm_f=_2_uaa10390,arm_f=_2_uaa10390 * sex,0.072,locf,hba1c
NCT00839527,NCT00839527,rcs,age10' * arm_f=_2_uaa10390,arm_f=_2_uaa10390 * sex,-0.089,locf,hba1c
NCT00839527,NCT00839527,rcs,age10'' * arm_f=_2_uaa10390,arm_f=_2_uaa10390 * sex,0.081,locf,hba1c
NCT00839527,NCT00839527,rcs,arm_f=_2_uaa10389 * sex,arm_f=_2_uaa10390 * sex,0.716,locf,hba1c
NCT00849017,NCT00849017,rcs,Intercept,value_1,-0.505,locf,hba1c
NCT00849017,NCT00849017,rcs,Intercept,age10,-0.875,locf,hba1c
NCT00849017,NCT00849017,rcs,value_1,age10,0.059,locf,hba1c
NCT00849017,NCT00849017,rcs,Intercept,age10',0.689,locf,hba1c
NCT00849017,NCT00849017,rcs,value_1,age10',-0.044,locf,hba1c
NCT00849017,NCT00849017,rcs,age10,age10',-0.85,locf,hba1c
NCT00849017,NCT00849017,rcs,Intercept,age10'',-0.612,locf,hba1c
NCT00849017,NCT00849017,rcs,value_1,age10'',0.053,locf,hba1c
NCT00849017,NCT00849017,rcs,age10,age10'',0.762,locf,hba1c
NCT00849017,NCT00849017,rcs,age10',age10'',-0.982,locf,hba1c
NCT00849017,NCT00849017,rcs,Intercept,arm_f=_2_uaa10393,-0.618,locf,hba1c
NCT00849017,NCT00849017,rcs,value_1,arm_f=_2_uaa10393,0.052,locf,hba1c
NCT00849017,NCT00849017,rcs,age10,arm_f=_2_uaa10393,0.675,locf,hba1c
NCT00849017,NCT00849017,rcs,age10',arm_f=_2_uaa10393,-0.532,locf,hba1c
NCT00849017,NCT00849017,rcs,age10'',arm_f=_2_uaa10393,0.468,locf,hba1c
NCT00849017,NCT00849017,rcs,Intercept,arm_f=_2_uaa10394,-0.555,locf,hba1c
NCT00849017,NCT00849017,rcs,value_1,arm_f=_2_uaa10394,-0.004,locf,hba1c
NCT00849017,NCT00849017,rcs,age10,arm_f=_2_uaa10394,0.632,locf,hba1c
NCT00849017,NCT00849017,rcs,age10',arm_f=_2_uaa10394,-0.499,locf,hba1c
NCT00849017,NCT00849017,rcs,age10'',arm_f=_2_uaa10394,0.438,locf,hba1c
NCT00849017,NCT00849017,rcs,arm_f=_2_uaa10393,arm_f=_2_uaa10394,0.443,locf,hba1c
NCT00849017,NCT00849017,rcs,Intercept,sex,0.189,locf,hba1c
NCT00849017,NCT00849017,rcs,value_1,sex,-0.1,locf,hba1c
NCT00849017,NCT00849017,rcs,age10,sex,-0.289,locf,hba1c
NCT00849017,NCT00849017,rcs,age10',sex,0.306,locf,hba1c
NCT00849017,NCT00849017,rcs,age10'',sex,-0.295,locf,hba1c
NCT00849017,NCT00849017,rcs,arm_f=_2_uaa10393,sex,-0.115,locf,hba1c
NCT00849017,NCT00849017,rcs,arm_f=_2_uaa10394,sex,-0.103,locf,hba1c
NCT00849017,NCT00849017,rcs,Intercept,age10 * arm_f=_2_uaa10393,0.61,locf,hba1c
NCT00849017,NCT00849017,rcs,value_1,age10 * arm_f=_2_uaa10393,-0.062,locf,hba1c
NCT00849017,NCT00849017,rcs,age10,age10 * arm_f=_2_uaa10393,-0.686,locf,hba1c
NCT00849017,NCT00849017,rcs,age10',age10 * arm_f=_2_uaa10393,0.583,locf,hba1c
NCT00849017,NCT00849017,rcs,age10'',age10 * arm_f=_2_uaa10393,-0.523,locf,hba1c
NCT00849017,NCT00849017,rcs,arm_f=_2_uaa10393,age10 * arm_f=_2_uaa10393,-0.985,locf,hba1c
NCT00849017,NCT00849017,rcs,arm_f=_2_uaa10394,age10 * arm_f=_2_uaa10393,-0.433,locf,hba1c
NCT00849017,NCT00849017,rcs,sex,age10 * arm_f=_2_uaa10393,0.2,locf,hba1c
NCT00849017,NCT00849017,rcs,Intercept,age10' * arm_f=_2_uaa10393,-0.507,locf,hba1c
NCT00849017,NCT00849017,rcs,value_1,age10' * arm_f=_2_uaa10393,0.09,locf,hba1c
NCT00849017,NCT00849017,rcs,age10,age10' * arm_f=_2_uaa10393,0.592,locf,hba1c
NCT00849017,NCT00849017,rcs,age10',age10' * arm_f=_2_uaa10393,-0.695,locf,hba1c
NCT00849017,NCT00849017,rcs,age10'',age10' * arm_f=_2_uaa10393,0.683,locf,hba1c
NCT00849017,NCT00849017,rcs,arm_f=_2_uaa10393,age10' * arm_f=_2_uaa10393,0.797,locf,hba1c
NCT00849017,NCT00849017,rcs,arm_f=_2_uaa10394,age10' * arm_f=_2_uaa10393,0.345,locf,hba1c
NCT00849017,NCT00849017,rcs,sex,age10' * arm_f=_2_uaa10393,-0.218,locf,hba1c
NCT00849017,NCT00849017,rcs,age10 * arm_f=_2_uaa10393,age10' * arm_f=_2_uaa10393,-0.858,locf,hba1c
NCT00849017,NCT00849017,rcs,Intercept,age10'' * arm_f=_2_uaa10393,0.46,locf,hba1c
NCT00849017,NCT00849017,rcs,value_1,age10'' * arm_f=_2_uaa10393,-0.1,locf,hba1c
NCT00849017,NCT00849017,rcs,age10,age10'' * arm_f=_2_uaa10393,-0.536,locf,hba1c
NCT00849017,NCT00849017,rcs,age10',age10'' * arm_f=_2_uaa10393,0.689,locf,hba1c
NCT00849017,NCT00849017,rcs,age10'',age10'' * arm_f=_2_uaa10393,-0.702,locf,hba1c
NCT00849017,NCT00849017,rcs,arm_f=_2_uaa10393,age10'' * arm_f=_2_uaa10393,-0.706,locf,hba1c
NCT00849017,NCT00849017,rcs,arm_f=_2_uaa10394,age10'' * arm_f=_2_uaa10393,-0.306,locf,hba1c
NCT00849017,NCT00849017,rcs,sex,age10'' * arm_f=_2_uaa10393,0.212,locf,hba1c
NCT00849017,NCT00849017,rcs,age10 * arm_f=_2_uaa10393,age10'' * arm_f=_2_uaa10393,0.77,locf,hba1c
NCT00849017,NCT00849017,rcs,age10' * arm_f=_2_uaa10393,age10'' * arm_f=_2_uaa10393,-0.982,locf,hba1c
NCT00849017,NCT00849017,rcs,Intercept,age10 * arm_f=_2_uaa10394,0.565,locf,hba1c
NCT00849017,NCT00849017,rcs,value_1,age10 * arm_f=_2_uaa10394,-0.006,locf,hba1c
NCT00849017,NCT00849017,rcs,age10,age10 * arm_f=_2_uaa10394,-0.662,locf,hba1c
NCT00849017,NCT00849017,rcs,age10',age10 * arm_f=_2_uaa10394,0.563,locf,hba1c
NCT00849017,NCT00849017,rcs,age10'',age10 * arm_f=_2_uaa10394,-0.504,locf,hba1c
NCT00849017,NCT00849017,rcs,arm_f=_2_uaa10393,age10 * arm_f=_2_uaa10394,-0.446,locf,hba1c
NCT00849017,NCT00849017,rcs,arm_f=_2_uaa10394,age10 * arm_f=_2_uaa10394,-0.984,locf,hba1c
NCT00849017,NCT00849017,rcs,sex,age10 * arm_f=_2_uaa10394,0.188,locf,hba1c
NCT00849017,NCT00849017,rcs,age10 * arm_f=_2_uaa10393,age10 * arm_f=_2_uaa10394,0.454,locf,hba1c
NCT00849017,NCT00849017,rcs,age10' * arm_f=_2_uaa10393,age10 * arm_f=_2_uaa10394,-0.39,locf,hba1c
NCT00849017,NCT00849017,rcs,age10'' * arm_f=_2_uaa10393,age10 * arm_f=_2_uaa10394,0.352,locf,hba1c
NCT00849017,NCT00849017,rcs,Intercept,age10' * arm_f=_2_uaa10394,-0.48,locf,hba1c
NCT00849017,NCT00849017,rcs,value_1,age10' * arm_f=_2_uaa10394,0.033,locf,hba1c
NCT00849017,NCT00849017,rcs,age10,age10' * arm_f=_2_uaa10394,0.59,locf,hba1c
NCT00849017,NCT00849017,rcs,age10',age10' * arm_f=_2_uaa10394,-0.694,locf,hba1c
NCT00849017,NCT00849017,rcs,age10'',age10' * arm_f=_2_uaa10394,0.682,locf,hba1c
NCT00849017,NCT00849017,rcs,arm_f=_2_uaa10393,age10' * arm_f=_2_uaa10394,0.37,locf,hba1c
NCT00849017,NCT00849017,rcs,arm_f=_2_uaa10394,age10' * arm_f=_2_uaa10394,0.79,locf,hba1c
NCT00849017,NCT00849017,rcs,sex,age10' * arm_f=_2_uaa10394,-0.212,locf,hba1c
NCT00849017,NCT00849017,rcs,age10 * arm_f=_2_uaa10393,age10' * arm_f=_2_uaa10394,-0.405,locf,hba1c
