nct_id,nct_id2,models,term,estimate,std.error,statistic,p.value
NCT01708902,NCT01708902,f7,arm_f_2_uaa10874,0.685,0.943,0.726,4.681e-01
NCT01708902,NCT01708902,f7,arm_f_2_uaa10875,1.014,1.003,1.01,3.127e-01
NCT01708902,NCT01708902,f7,arm_f_2_uaa10876,1.9,0.949,2.003,4.557e-02
NCT01708902,NCT01708902,f7,sex:arm_f_2_uaa10873,0.253,0.225,1.124,2.615e-01
NCT01708902,NCT01708902,f7,sex:arm_f_2_uaa10874,-0.156,0.226,-0.689,4.911e-01
NCT01708902,NCT01708902,f7,sex:arm_f_2_uaa10875,0.197,0.231,0.852,3.943e-01
NCT01708902,NCT01708902,f7,sex:arm_f_2_uaa10876,0.29,0.231,1.254,2.103e-01
NCT01708902,NCT01708902,f7,value_1:arm_f_2_uaa10873,0.297,0.111,2.676,7.626e-03
NCT01708902,NCT01708902,f7,value_1:arm_f_2_uaa10874,-0.145,0.107,-1.351,1.771e-01
NCT01708902,NCT01708902,f7,value_1:arm_f_2_uaa10875,-0.187,0.113,-1.66,9.745e-02
NCT01708902,NCT01708902,f7,value_1:arm_f_2_uaa10876,-0.287,0.109,-2.633,8.664e-03
NCT01064687,NCT01064687,f7,(Intercept),4.035,0.45,8.974,1.501e-18
NCT01064687,NCT01064687,f7,value_1,0.425,0.054,7.808,1.531e-14
NCT01064687,NCT01064687,f7,sex,0.03,0.144,0.205,8.373e-01
NCT01064687,NCT01064687,f7,arm_f_2_uaa10527,-0.805,0.559,-1.441,1.500e-01
NCT01064687,NCT01064687,f7,arm_f_2_uaa10529,-1.108,0.547,-2.026,4.305e-02
NCT01064687,NCT01064687,f7,arm_f_2_uaa10530,-0.133,0.546,-0.244,8.070e-01
NCT01064687,NCT01064687,f7,sex:arm_f_2_uaa10527,0.2,0.178,1.123,2.618e-01
NCT01064687,NCT01064687,f7,sex:arm_f_2_uaa10529,0.272,0.177,1.537,1.247e-01
NCT01064687,NCT01064687,f7,sex:arm_f_2_uaa10530,-0.035,0.178,-0.199,8.422e-01
NCT01064687,NCT01064687,f7,value_1:arm_f_2_uaa10527,-0.004,0.068,-0.056,9.555e-01
NCT01064687,NCT01064687,f7,value_1:arm_f_2_uaa10529,0.003,0.066,0.051,9.595e-01
NCT01064687,NCT01064687,f7,value_1:arm_f_2_uaa10530,-0.033,0.067,-0.5,6.171e-01
NCT01126580,NCT01126580,f7,(Intercept),2.948,0.497,5.936,4.361e-09
NCT01126580,NCT01126580,f7,value_1,0.541,0.065,8.33,3.566e-16
NCT01126580,NCT01126580,f7,sex,0.078,0.106,0.734,4.632e-01
NCT01126580,NCT01126580,f7,arm_f_2_uaa10593,-0.613,0.688,-0.89,3.735e-01
NCT01126580,NCT01126580,f7,arm_f_2_uaa10595,-0.941,0.675,-1.395,1.635e-01
NCT01126580,NCT01126580,f7,sex:arm_f_2_uaa10593,-0.065,0.15,-0.433,6.650e-01
NCT01126580,NCT01126580,f7,sex:arm_f_2_uaa10595,-0.023,0.15,-0.155,8.772e-01
NCT01126580,NCT01126580,f7,value_1:arm_f_2_uaa10593,0.072,0.09,0.802,4.229e-01
NCT01126580,NCT01126580,f7,value_1:arm_f_2_uaa10595,0.102,0.088,1.161,2.459e-01
NCT01624259,NCT01624259,f7,(Intercept),2.472,0.472,5.24,2.248e-07
NCT01624259,NCT01624259,f7,value_1,0.518,0.058,8.914,6.238e-18
NCT01624259,NCT01624259,f7,sex,0.038,0.093,0.407,6.843e-01
NCT01624259,NCT01624259,f7,arm_f_2_uaa10830,0.519,0.672,0.772,4.402e-01
NCT01624259,NCT01624259,f7,sex:arm_f_2_uaa10830,0.128,0.131,0.975,3.300e-01
NCT01624259,NCT01624259,f7,value_1:arm_f_2_uaa10830,-0.066,0.083,-0.802,4.229e-01
NCT01769378,NCT01769378,f7,(Intercept),4.372,1.5,2.915,3.837e-03
NCT01769378,NCT01769378,f7,value_1,0.476,0.176,2.705,7.226e-03
NCT01769378,NCT01769378,f7,sex,-0.474,0.257,-1.845,6.607e-02
NCT01769378,NCT01769378,f7,arm_f_2_uaa10919,-3.434,1.684,-2.039,4.231e-02
NCT01769378,NCT01769378,f7,sex:arm_f_2_uaa10919,0.606,0.288,2.107,3.599e-02
NCT01769378,NCT01769378,f7,value_1:arm_f_2_uaa10919,0.245,0.198,1.239,2.165e-01
NCT02152371,NCT02152371,f7,(Intercept),2.097,0.755,2.778,5.824e-03
NCT02152371,NCT02152371,f7,value_1,0.659,0.089,7.368,1.785e-12
NCT02152371,NCT02152371,f7,sex,-0.152,0.153,-0.999,3.186e-01
NCT02152371,NCT02152371,f7,arm_f_2_uaa11060,0.905,1.068,0.847,3.976e-01
NCT02152371,NCT02152371,f7,sex:arm_f_2_uaa11060,0.156,0.215,0.722,4.709e-01
NCT02152371,NCT02152371,f7,value_1:arm_f_2_uaa11060,-0.216,0.126,-1.711,8.818e-02
NCT02597049,NCT02597049,f7,(Intercept),1.777,0.705,2.521,1.208e-02
NCT02597049,NCT02597049,f7,value_1,0.739,0.089,8.26,2.072e-15
NCT02597049,NCT02597049,f7,sex,-0.036,0.122,-0.293,7.694e-01
NCT02597049,NCT02597049,f7,arm_f_2_uaa11175,0.889,0.981,0.907,3.652e-01
NCT02597049,NCT02597049,f7,arm_f_2_uaa11176,-0.429,0.957,-0.449,6.538e-01
NCT02597049,NCT02597049,f7,sex:arm_f_2_uaa11175,0.18,0.172,1.047,2.959e-01
NCT02597049,NCT02597049,f7,sex:arm_f_2_uaa11176,0.078,0.172,0.453,6.507e-01
NCT02597049,NCT02597049,f7,value_1:arm_f_2_uaa11175,-0.189,0.127,-1.493,1.361e-01
NCT02597049,NCT02597049,f7,value_1:arm_f_2_uaa11176,-0.022,0.124,-0.18,8.569e-01
NCT01606007,NCT01606007,f7,(Intercept),5.729,0.818,7,8.149e-12
NCT01606007,NCT01606007,f7,value_1,0.263,0.086,3.062,2.317e-03
NCT01606007,NCT01606007,f7,sex,-0.336,0.167,-2.017,4.427e-02
NCT01606007,NCT01606007,f7,arm_f_2_uaa10812,-0.393,1.111,-0.353,7.239e-01
NCT01606007,NCT01606007,f7,arm_f_2_uaa10813,-1.482,1.08,-1.373,1.705e-01
NCT01606007,NCT01606007,f7,sex:arm_f_2_uaa10812,0.407,0.237,1.718,8.636e-02
NCT01606007,NCT01606007,f7,sex:arm_f_2_uaa10813,0.037,0.235,0.156,8.761e-01
NCT01606007,NCT01606007,f7,value_1:arm_f_2_uaa10812,-0.013,0.117,-0.109,9.132e-01
NCT01606007,NCT01606007,f7,value_1:arm_f_2_uaa10813,0.084,0.113,0.745,4.566e-01
NCT02284893,NCT02284893,f7,(Intercept),3.488,0.779,4.477,9.829e-06
NCT02284893,NCT02284893,f7,value_1,0.486,0.087,5.623,3.489e-08
NCT02284893,NCT02284893,f7,sex,-0.099,0.149,-0.663,5.077e-01
NCT02284893,NCT02284893,f7,arm_f_2_uaa11104,-1.23,1.096,-1.122,2.624e-01
NCT02284893,NCT02284893,f7,sex:arm_f_2_uaa11104,0.181,0.212,0.856,3.927e-01
NCT02284893,NCT02284893,f7,value_1:arm_f_2_uaa11104,0.099,0.123,0.811,4.181e-01
NCT02681094,NCT02681094,f7,(Intercept),4.302,0.439,9.8,1.413e-21
NCT02681094,NCT02681094,f7,value_1,0.409,0.052,7.877,9.990e-15
NCT02681094,NCT02681094,f7,sex,-0.217,0.108,-2.003,4.545e-02
NCT02681094,NCT02681094,f7,arm_f_2_uaa11197,-0.034,0.661,-0.052,9.587e-01
NCT02681094,NCT02681094,f7,arm_f_2_uaa11198,0.272,0.643,0.423,6.721e-01
NCT02681094,NCT02681094,f7,sex:arm_f_2_uaa11197,0.073,0.154,0.475,6.349e-01
NCT02681094,NCT02681094,f7,sex:arm_f_2_uaa11198,0.02,0.154,0.128,8.985e-01
NCT02681094,NCT02681094,f7,value_1:arm_f_2_uaa11197,0.005,0.079,0.059,9.531e-01
NCT02681094,NCT02681094,f7,value_1:arm_f_2_uaa11198,-0.078,0.077,-1.01,3.126e-01
NCT02471404,NCT02471404,f7,(Intercept),6.33,0.663,9.55,1.208e-20
NCT02471404,NCT02471404,f7,value_1,0.14,0.093,1.502,1.334e-01
NCT02471404,NCT02471404,f7,sex,-0.117,0.101,-1.159,2.467e-01
NCT02471404,NCT02471404,f7,arm_f_2_uaa11141,0.468,0.895,0.523,6.012e-01
NCT02471404,NCT02471404,f7,arm_f_2_uaa11142,-0.867,0.952,-0.911,3.627e-01
NCT02471404,NCT02471404,f7,sex:arm_f_2_uaa11141,0.01,0.142,0.071,9.438e-01
NCT02471404,NCT02471404,f7,sex:arm_f_2_uaa11142,-0.151,0.14,-1.081,2.799e-01
NCT02471404,NCT02471404,f7,value_1:arm_f_2_uaa11141,-0.038,0.126,-0.301,7.631e-01
NCT02471404,NCT02471404,f7,value_1:arm_f_2_uaa11142,0.111,0.134,0.829,4.072e-01
NCT01217892,NCT01217892,f7,(Intercept),3.624,0.589,6.152,1.934e-09
NCT01217892,NCT01217892,f7,value_1,0.508,0.072,7.012,1.079e-11
NCT01217892,NCT01217892,f7,sex,-0.248,0.133,-1.858,6.394e-02
NCT01217892,NCT01217892,f7,arm_f_2_uaa10699,0.155,0.937,0.165,8.689e-01
NCT01217892,NCT01217892,f7,arm_f_2_uaa10700,-0.529,0.893,-0.592,5.542e-01
NCT01217892,NCT01217892,f7,arm_f_2_uaa10701,1.426,0.885,1.611,1.080e-01
NCT01217892,NCT01217892,f7,sex:arm_f_2_uaa10699,0.126,0.191,0.663,5.078e-01
NCT01217892,NCT01217892,f7,sex:arm_f_2_uaa10700,0.325,0.192,1.696,9.079e-02
NCT01217892,NCT01217892,f7,sex:arm_f_2_uaa10701,0.28,0.191,1.468,1.429e-01
NCT01217892,NCT01217892,f7,value_1:arm_f_2_uaa10699,-0.068,0.118,-0.578,5.637e-01
NCT01217892,NCT01217892,f7,value_1:arm_f_2_uaa10700,0.016,0.111,0.144,8.853e-01
NCT01217892,NCT01217892,f7,value_1:arm_f_2_uaa10701,-0.243,0.111,-2.191,2.903e-02
NCT00707993,NCT00707993,f7,(Intercept),1.91,0.644,2.965,3.194e-03
NCT00707993,NCT00707993,f7,value_1,0.728,0.086,8.422,5.602e-16
NCT00707993,NCT00707993,f7,sex,0.022,0.111,0.195,8.457e-01
NCT00707993,NCT00707993,f7,arm_f_2_uaa10320,-0.832,0.872,-0.954,3.407e-01
NCT00707993,NCT00707993,f7,sex:arm_f_2_uaa10320,0.028,0.156,0.18,8.573e-01
NCT00707993,NCT00707993,f7,value_1:arm_f_2_uaa10320,0.108,0.117,0.924,3.560e-01
NCT00856284,NCT00856284,f7,(Intercept),1.514,0.339,4.461,8.489e-06
NCT00856284,NCT00856284,f7,value_1,0.763,0.045,17.133,1.926e-62
NCT00856284,NCT00856284,f7,sex,-0.071,0.055,-1.308,1.910e-01
NCT00856284,NCT00856284,f7,arm_f_2_uaa10403,0.011,0.485,0.022,9.822e-01
NCT00856284,NCT00856284,f7,arm_f_2_uaa10404,0.185,0.483,0.383,7.018e-01
NCT00856284,NCT00856284,f7,sex:arm_f_2_uaa10403,0.123,0.077,1.595,1.109e-01
NCT00856284,NCT00856284,f7,sex:arm_f_2_uaa10404,0.092,0.077,1.201,2.297e-01
NCT00856284,NCT00856284,f7,value_1:arm_f_2_uaa10403,-0.02,0.064,-0.308,7.583e-01
NCT00856284,NCT00856284,f7,value_1:arm_f_2_uaa10404,-0.048,0.063,-0.76,4.476e-01
NCT01289119,NCT01289119,f7,(Intercept),1.579,0.447,3.534,4.488e-04
NCT01289119,NCT01289119,f7,value_1,0.771,0.056,13.834,6.156e-37
NCT01289119,NCT01289119,f7,sex,-0.103,0.088,-1.18,2.387e-01
NCT01289119,NCT01289119,f7,arm_f_2_uaa10711,1.167,0.608,1.92,5.550e-02
NCT01289119,NCT01289119,f7,sex:arm_f_2_uaa10711,0.086,0.124,0.692,4.890e-01
NCT01289119,NCT01289119,f7,value_1:arm_f_2_uaa10711,-0.232,0.075,-3.071,2.250e-03
NCT00968708,NCT00968708,f7,(Intercept),2.972,0.206,14.457,1.732e-46
NCT00968708,NCT00968708,f7,value_1,0.649,0.025,26.425,1.267e-144
NCT00968708,NCT00968708,f7,sex,-0.189,0.059,-3.223,1.275e-03
NCT00968708,NCT00968708,f7,arm_f_2_uaa10453,0.007,0.293,0.023,9.820e-01
NCT00968708,NCT00968708,f7,sex:arm_f_2_uaa10453,-0.022,0.083,-0.262,7.937e-01
NCT00968708,NCT00968708,f7,value_1:arm_f_2_uaa10453,-0.044,0.035,-1.247,2.124e-01
NCT00286429,NCT00286429,f7,(Intercept),1.201,0.658,1.825,6.879e-02
NCT00286429,NCT00286429,f7,value_1,0.859,0.069,12.4,8.347e-30
NCT00286429,NCT00286429,f7,sex,-0.045,0.156,-0.286,7.749e-01
NCT00286429,NCT00286429,f7,arm_f_2_uaa10053,0.98,0.948,1.034,3.019e-01
NCT00286429,NCT00286429,f7,arm_f_2_uaa10054,-1.05,0.942,-1.114,2.659e-01
NCT00286429,NCT00286429,f7,sex:arm_f_2_uaa10053,-0.098,0.22,-0.448,6.546e-01
NCT00286429,NCT00286429,f7,sex:arm_f_2_uaa10054,0.092,0.229,0.403,6.873e-01
NCT00286429,NCT00286429,f7,value_1:arm_f_2_uaa10053,-0.156,0.1,-1.554,1.210e-01
NCT00286429,NCT00286429,f7,value_1:arm_f_2_uaa10054,0.045,0.099,0.453,6.512e-01
NCT01023581,NCT01023581,f7,(Intercept),0.734,1.006,0.73,4.659e-01
NCT01023581,NCT01023581,f7,value_1,0.911,0.118,7.731,3.470e-14
NCT01023581,NCT01023581,f7,sex,-0.348,0.171,-2.038,4.192e-02
NCT01023581,NCT01023581,f7,arm_f_2_uaa10491,2.499,1.436,1.741,8.213e-02
NCT01023581,NCT01023581,f7,arm_f_2_uaa10492,0.795,1.318,0.603,5.466e-01
NCT01023581,NCT01023581,f7,arm_f_2_uaa10493,3.339,1.388,2.405,1.639e-02
NCT01023581,NCT01023581,f7,arm_f_2_uaa10494,3.374,1.39,2.428,1.543e-02
NCT01023581,NCT01023581,f7,arm_f_2_uaa10495,3.21,1.433,2.24,2.540e-02
NCT01023581,NCT01023581,f7,arm_f_2_uaa10496,2.156,1.37,1.574,1.159e-01
NCT01023581,NCT01023581,f7,sex:arm_f_2_uaa10491,-0.036,0.242,-0.148,8.825e-01
NCT01023581,NCT01023581,f7,sex:arm_f_2_uaa10492,0.595,0.242,2.457,1.423e-02
NCT01023581,NCT01023581,f7,sex:arm_f_2_uaa10493,0.215,0.24,0.894,3.714e-01
NCT01023581,NCT01023581,f7,sex:arm_f_2_uaa10494,0.677,0.248,2.726,6.554e-03
NCT01023581,NCT01023581,f7,sex:arm_f_2_uaa10495,0.331,0.24,1.376,1.692e-01
NCT01023581,NCT01023581,f7,sex:arm_f_2_uaa10496,0.353,0.244,1.445,1.489e-01
NCT01023581,NCT01023581,f7,value_1:arm_f_2_uaa10491,-0.347,0.169,-2.051,4.064e-02
NCT01023581,NCT01023581,f7,value_1:arm_f_2_uaa10492,-0.178,0.154,-1.154,2.490e-01
NCT01023581,NCT01023581,f7,value_1:arm_f_2_uaa10493,-0.569,0.162,-3.505,4.837e-04
NCT01023581,NCT01023581,f7,value_1:arm_f_2_uaa10494,-0.564,0.161,-3.508,4.785e-04
NCT01023581,NCT01023581,f7,value_1:arm_f_2_uaa10495,-0.516,0.169,-3.055,2.328e-03
NCT01023581,NCT01023581,f7,value_1:arm_f_2_uaa10496,-0.345,0.162,-2.134,3.317e-02
NCT01890122,NCT01890122,f7,(Intercept),-0.435,0.941,-0.462,6.443e-01
NCT01890122,NCT01890122,f7,value_1,0.99,0.112,8.821,1.105e-17
NCT01890122,NCT01890122,f7,sex,0.247,0.156,1.587,1.131e-01
NCT01890122,NCT01890122,f7,arm_f_2_uaa10957,1.631,1.352,1.206,2.282e-01
NCT01890122,NCT01890122,f7,arm_f_2_uaa10958,5.085,1.282,3.966,8.151e-05
NCT01890122,NCT01890122,f7,arm_f_2_uaa10959,1.521,1.305,1.165,2.444e-01
NCT01890122,NCT01890122,f7,sex:arm_f_2_uaa10957,-0.43,0.221,-1.952,5.138e-02
NCT01890122,NCT01890122,f7,sex:arm_f_2_uaa10958,-0.493,0.221,-2.228,2.622e-02
NCT01890122,NCT01890122,f7,sex:arm_f_2_uaa10959,-0.646,0.219,-2.949,3.304e-03
NCT01890122,NCT01890122,f7,value_1:arm_f_2_uaa10957,-0.247,0.159,-1.548,1.220e-01
NCT01890122,NCT01890122,f7,value_1:arm_f_2_uaa10958,-0.734,0.151,-4.857,1.507e-06
NCT01890122,NCT01890122,f7,value_1:arm_f_2_uaa10959,-0.246,0.154,-1.594,1.115e-01
NCT00286442,NCT00286442,f7,(Intercept),2.27,0.722,3.146,1.754e-03
NCT00286442,NCT00286442,f7,value_1,0.71,0.088,8.093,4.341e-15
NCT00286442,NCT00286442,f7,sex,-0.134,0.152,-0.88,3.794e-01
NCT00286442,NCT00286442,f7,arm_f_2_uaa10057,-1.898,0.917,-2.07,3.896e-02
NCT00286442,NCT00286442,f7,arm_f_2_uaa10058,-0.282,0.899,-0.313,7.541e-01
NCT00286442,NCT00286442,f7,sex:arm_f_2_uaa10057,-0.019,0.185,-0.105,9.163e-01
NCT00286442,NCT00286442,f7,sex:arm_f_2_uaa10058,0.17,0.186,0.911,3.629e-01
NCT00286442,NCT00286442,f7,value_1:arm_f_2_uaa10057,0.177,0.113,1.565,1.181e-01
NCT00286442,NCT00286442,f7,value_1:arm_f_2_uaa10058,-0.037,0.11,-0.332,7.399e-01
NCT00306384,NCT00306384,f7,(Intercept),4.158,0.3,13.844,3.724e-42
NCT00306384,NCT00306384,f7,value_1,0.521,0.041,12.675,8.433e-36
NCT00306384,NCT00306384,f7,sex,-0.18,0.067,-2.703,6.909e-03
NCT00306384,NCT00306384,f7,arm_f_2_uaa10088,0.234,0.423,0.552,5.812e-01
NCT00306384,NCT00306384,f7,sex:arm_f_2_uaa10088,0.032,0.094,0.338,7.357e-01
NCT00306384,NCT00306384,f7,value_1:arm_f_2_uaa10088,-0.031,0.058,-0.538,5.907e-01
NCT00286455,NCT00286455,f7,(Intercept),1.412,0.869,1.625,1.051e-01
NCT00286455,NCT00286455,f7,value_1,0.82,0.106,7.766,1.162e-13
NCT00286455,NCT00286455,f7,sex,-0.019,0.191,-0.099,9.210e-01
NCT00286455,NCT00286455,f7,arm_f_2_uaa10061,-0.027,1.086,-0.025,9.801e-01
NCT00286455,NCT00286455,f7,arm_f_2_uaa10062,0.756,1.103,0.686,4.934e-01
NCT00286455,NCT00286455,f7,sex:arm_f_2_uaa10061,-0.185,0.232,-0.798,4.254e-01
NCT00286455,NCT00286455,f7,sex:arm_f_2_uaa10062,-0.058,0.233,-0.247,8.048e-01
NCT00286455,NCT00286455,f7,value_1:arm_f_2_uaa10061,-0.051,0.133,-0.386,6.995e-01
NCT00286455,NCT00286455,f7,value_1:arm_f_2_uaa10062,-0.162,0.135,-1.197,2.322e-01
NCT00286468,NCT00286468,f7,(Intercept),0.585,0.829,0.706,4.807e-01
NCT00286468,NCT00286468,f7,value_1,0.92,0.099,9.287,5.266e-19
NCT00286468,NCT00286468,f7,sex,0.05,0.166,0.301,7.638e-01
NCT00286468,NCT00286468,f7,arm_f_2_uaa10065,1.406,1.012,1.39,1.653e-01
NCT00286468,NCT00286468,f7,arm_f_2_uaa10066,1.633,0.984,1.66,9.763e-02
NCT00286468,NCT00286468,f7,sex:arm_f_2_uaa10065,-0.245,0.203,-1.207,2.280e-01
NCT00286468,NCT00286468,f7,sex:arm_f_2_uaa10066,-0.357,0.203,-1.76,7.905e-02
NCT00286468,NCT00286468,f7,value_1:arm_f_2_uaa10065,-0.199,0.121,-1.64,1.018e-01
NCT00286468,NCT00286468,f7,value_1:arm_f_2_uaa10066,-0.238,0.118,-2.012,4.476e-02
NCT00286494,NCT00286494,f7,(Intercept),0.252,0.837,0.301,7.636e-01
NCT00286494,NCT00286494,f7,value_1,0.935,0.101,9.219,9.618e-19
NCT00286494,NCT00286494,f7,sex,0.163,0.166,0.981,3.270e-01
NCT00286494,NCT00286494,f7,arm_f_2_uaa10069,1.553,0.979,1.587,1.132e-01
NCT00286494,NCT00286494,f7,arm_f_2_uaa10070,2.154,1.005,2.145,3.250e-02
NCT00286494,NCT00286494,f7,sex:arm_f_2_uaa10069,-0.087,0.201,-0.434,6.646e-01
NCT00286494,NCT00286494,f7,sex:arm_f_2_uaa10070,-0.162,0.203,-0.799,4.245e-01
NCT00286494,NCT00286494,f7,value_1:arm_f_2_uaa10069,-0.247,0.119,-2.075,3.849e-02
NCT00286494,NCT00286494,f7,value_1:arm_f_2_uaa10070,-0.335,0.122,-2.75,6.180e-03
NCT01778049,NCT01778049_b,f7,(Intercept),2.8,0.647,4.328,2.188e-05
NCT01778049,NCT01778049_b,f7,value_1,0.64,0.077,8.278,7.890e-15
NCT01778049,NCT01778049_b,f7,sex,-0.259,0.134,-1.931,5.468e-02
NCT01778049,NCT01778049_b,f7,arm_f_2_ipd00003,0.99,0.855,1.158,2.481e-01
NCT01778049,NCT01778049_b,f7,sex:arm_f_2_ipd00003,0.26,0.188,1.385,1.674e-01
NCT01778049,NCT01778049_b,f7,value_1:arm_f_2_ipd00003,-0.184,0.103,-1.778,7.664e-02
NCT01778049,NCT01778049_a,f7,(Intercept),2.43,0.588,4.129,5.192e-05
NCT01778049,NCT01778049_a,f7,value_1,0.681,0.073,9.317,1.356e-17
NCT01778049,NCT01778049_a,f7,sex,-0.101,0.132,-0.764,4.457e-01
NCT01778049,NCT01778049_a,f7,arm_f_2_ipd00001,-0.109,0.95,-0.114,9.090e-01
NCT01778049,NCT01778049_a,f7,sex:arm_f_2_ipd00001,0.054,0.19,0.287,7.746e-01
NCT01778049,NCT01778049_a,f7,value_1:arm_f_2_ipd00001,-0.046,0.118,-0.391,6.961e-01
NCT02489968,NCT02489968,f7,(Intercept),1.3,0.661,1.966,4.996e-02
NCT02489968,NCT02489968,f7,value_1,0.825,0.077,10.718,6.049e-24
NCT02489968,NCT02489968,f7,sex,0.038,0.126,0.302,7.631e-01
NCT02489968,NCT02489968,f7,arm_f_2_uaa11146,0.447,0.91,0.491,6.237e-01
NCT02489968,NCT02489968,f7,arm_f_2_uaa11147,1.352,1.04,1.3,1.943e-01
NCT02489968,NCT02489968,f7,arm_f_2_uaa11148,-0.173,0.981,-0.176,8.604e-01
NCT02489968,NCT02489968,f7,sex:arm_f_2_uaa11146,-0.113,0.166,-0.683,4.952e-01
NCT02489968,NCT02489968,f7,sex:arm_f_2_uaa11147,-0.111,0.182,-0.61,5.420e-01
NCT02489968,NCT02489968,f7,sex:arm_f_2_uaa11148,0.059,0.171,0.344,7.313e-01
NCT02489968,NCT02489968,f7,value_1:arm_f_2_uaa11146,-0.073,0.107,-0.683,4.950e-01
NCT02489968,NCT02489968,f7,value_1:arm_f_2_uaa11147,-0.247,0.124,-1.987,4.758e-02
NCT02489968,NCT02489968,f7,value_1:arm_f_2_uaa11148,-0.081,0.115,-0.702,4.828e-01
NCT01734785,NCT01734785,f7,(Intercept),2.471,0.809,3.054,2.451e-03
NCT01734785,NCT01734785,f7,value_1,0.678,0.102,6.638,1.375e-10
NCT01734785,NCT01734785,f7,sex,0.289,0.176,1.643,1.014e-01
NCT01734785,NCT01734785,f7,arm_f_2_uaa10904,0.483,1.175,0.411,6.811e-01
NCT01734785,NCT01734785,f7,arm_f_2_uaa10905,0.788,1.176,0.67,5.034e-01
NCT01734785,NCT01734785,f7,sex:arm_f_2_uaa10904,-0.435,0.249,-1.747,8.157e-02
NCT01734785,NCT01734785,f7,sex:arm_f_2_uaa10905,-0.057,0.251,-0.227,8.205e-01
NCT01734785,NCT01734785,f7,value_1:arm_f_2_uaa10904,-0.117,0.146,-0.801,4.235e-01
NCT01734785,NCT01734785,f7,value_1:arm_f_2_uaa10905,-0.175,0.146,-1.195,2.330e-01
NCT01719003,NCT01719003,f7,(Intercept),1.383,0.651,2.123,3.393e-02
NCT01719003,NCT01719003,f7,value_1,0.73,0.073,9.959,1.421e-22
NCT01719003,NCT01719003,f7,sex,-0.453,0.152,-2.984,2.899e-03
NCT01719003,NCT01719003,f7,arm_f_2_uaa10882,2.05,0.847,2.421,1.563e-02
NCT01719003,NCT01719003,f7,arm_f_2_uaa10883,2.231,0.854,2.611,9.120e-03
NCT01719003,NCT01719003,f7,arm_f_2_uaa10884,2.528,0.864,2.925,3.502e-03
NCT01719003,NCT01719003,f7,arm_f_2_uaa10885,2.18,0.848,2.571,1.025e-02
NCT01719003,NCT01719003,f7,arm_f_2_uaa10886,1.644,0.855,1.923,5.472e-02
NCT01719003,NCT01719003,f7,arm_f_2_uaa10887,2.646,0.857,3.087,2.067e-03
NCT01719003,NCT01719003,f7,arm_f_2_uaa10888,2.646,0.895,2.956,3.173e-03
NCT01719003,NCT01719003,f7,sex:arm_f_2_uaa10882,-0.101,0.216,-0.467,6.406e-01
NCT01719003,NCT01719003,f7,sex:arm_f_2_uaa10883,0.116,0.217,0.536,5.921e-01
NCT01719003,NCT01719003,f7,sex:arm_f_2_uaa10884,0.221,0.214,1.032,3.021e-01
NCT01719003,NCT01719003,f7,sex:arm_f_2_uaa10885,0.171,0.22,0.776,4.377e-01
NCT01719003,NCT01719003,f7,sex:arm_f_2_uaa10886,0.268,0.217,1.233,2.177e-01
NCT01719003,NCT01719003,f7,sex:arm_f_2_uaa10887,0.265,0.22,1.208,2.271e-01
NCT01719003,NCT01719003,f7,sex:arm_f_2_uaa10888,0.356,0.218,1.633,1.028e-01
NCT01719003,NCT01719003,f7,value_1:arm_f_2_uaa10882,-0.247,0.095,-2.605,9.292e-03
NCT01719003,NCT01719003,f7,value_1:arm_f_2_uaa10883,-0.282,0.095,-2.98,2.933e-03
NCT01719003,NCT01719003,f7,value_1:arm_f_2_uaa10884,-0.406,0.098,-4.133,3.802e-05
NCT01719003,NCT01719003,f7,value_1:arm_f_2_uaa10885,-0.332,0.094,-3.533,4.256e-04
NCT01719003,NCT01719003,f7,value_1:arm_f_2_uaa10886,-0.302,0.096,-3.15,1.669e-03
NCT01719003,NCT01719003,f7,value_1:arm_f_2_uaa10887,-0.405,0.096,-4.211,2.720e-05
NCT01719003,NCT01719003,f7,value_1:arm_f_2_uaa10888,-0.394,0.101,-3.915,9.515e-05
NCT01075282,NCT01075282,f7,(Intercept),2.449,0.388,6.316,4.465e-10
NCT01075282,NCT01075282,f7,value_1,0.686,0.051,13.473,2.065e-37
NCT01075282,NCT01075282,f7,sex,-0.108,0.095,-1.132,2.579e-01
NCT01075282,NCT01075282,f7,arm_f_2_uaa10533,-0.526,0.537,-0.98,3.273e-01
NCT01075282,NCT01075282,f7,arm_f_2_uaa10535,-0.773,0.543,-1.426,1.544e-01
NCT01075282,NCT01075282,f7,sex:arm_f_2_uaa10533,0.19,0.134,1.419,1.563e-01
NCT01075282,NCT01075282,f7,sex:arm_f_2_uaa10535,0.093,0.135,0.692,4.894e-01
NCT01075282,NCT01075282,f7,value_1:arm_f_2_uaa10533,0.07,0.072,0.977,3.287e-01
NCT01075282,NCT01075282,f7,value_1:arm_f_2_uaa10535,0.099,0.074,1.34,1.805e-01
NCT01191268,NCT01191268,f7,(Intercept),4.553,0.48,9.492,2.251e-20
NCT01191268,NCT01191268,f7,value_1,0.303,0.055,5.486,5.429e-08
NCT01191268,NCT01191268,f7,sex,-0.121,0.115,-1.051,2.935e-01
NCT01191268,NCT01191268,f7,arm_f_2_uaa10666,-0.049,0.675,-0.073,9.421e-01
NCT01191268,NCT01191268,f7,arm_f_2_uaa10668,-0.558,0.661,-0.844,3.988e-01
