trials,nct_id,models,outcome,row,col,r,nct_id2,outcome_method
54,NCT01064687,b1,hba1c,sex:arm_f_2_uaa10527,age10:arm_f_2_uaa10530,0.507,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:arm_f_2_uaa10529,age10:arm_f_2_uaa10530,0.513,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:arm_f_2_uaa10530,age10:arm_f_2_uaa10530,0.747,NCT01064687,baseline
54,NCT01064687,b1,hba1c,age10:arm_f_2_uaa10527,age10:arm_f_2_uaa10530,0.67,NCT01064687,baseline
54,NCT01064687,b1,hba1c,age10:arm_f_2_uaa10529,age10:arm_f_2_uaa10530,0.685,NCT01064687,baseline
54,NCT01064687,b1,hba1c,(Intercept),sex:age10:arm_f_2_uaa10527,-0.613,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex,sex:age10:arm_f_2_uaa10527,0.786,NCT01064687,baseline
54,NCT01064687,b1,hba1c,age10,sex:age10:arm_f_2_uaa10527,0.623,NCT01064687,baseline
54,NCT01064687,b1,hba1c,arm_f_2_uaa10527,sex:age10:arm_f_2_uaa10527,0.77,NCT01064687,baseline
54,NCT01064687,b1,hba1c,arm_f_2_uaa10529,sex:age10:arm_f_2_uaa10527,0.496,NCT01064687,baseline
54,NCT01064687,b1,hba1c,arm_f_2_uaa10530,sex:age10:arm_f_2_uaa10527,0.511,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:age10,sex:age10:arm_f_2_uaa10527,-0.799,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:arm_f_2_uaa10527,sex:age10:arm_f_2_uaa10527,-0.985,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:arm_f_2_uaa10529,sex:age10:arm_f_2_uaa10527,-0.63,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:arm_f_2_uaa10530,sex:age10:arm_f_2_uaa10527,-0.643,NCT01064687,baseline
54,NCT01064687,b1,hba1c,age10:arm_f_2_uaa10527,sex:age10:arm_f_2_uaa10527,-0.782,NCT01064687,baseline
54,NCT01064687,b1,hba1c,age10:arm_f_2_uaa10529,sex:age10:arm_f_2_uaa10527,-0.508,NCT01064687,baseline
54,NCT01064687,b1,hba1c,age10:arm_f_2_uaa10530,sex:age10:arm_f_2_uaa10527,-0.524,NCT01064687,baseline
54,NCT01064687,b1,hba1c,(Intercept),sex:age10:arm_f_2_uaa10529,-0.621,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex,sex:age10:arm_f_2_uaa10529,0.796,NCT01064687,baseline
54,NCT01064687,b1,hba1c,age10,sex:age10:arm_f_2_uaa10529,0.631,NCT01064687,baseline
54,NCT01064687,b1,hba1c,arm_f_2_uaa10527,sex:age10:arm_f_2_uaa10529,0.491,NCT01064687,baseline
54,NCT01064687,b1,hba1c,arm_f_2_uaa10529,sex:age10:arm_f_2_uaa10529,0.763,NCT01064687,baseline
54,NCT01064687,b1,hba1c,arm_f_2_uaa10530,sex:age10:arm_f_2_uaa10529,0.518,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:age10,sex:age10:arm_f_2_uaa10529,-0.809,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:arm_f_2_uaa10527,sex:age10:arm_f_2_uaa10529,-0.631,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:arm_f_2_uaa10529,sex:age10:arm_f_2_uaa10529,-0.984,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:arm_f_2_uaa10530,sex:age10:arm_f_2_uaa10529,-0.652,NCT01064687,baseline
54,NCT01064687,b1,hba1c,age10:arm_f_2_uaa10527,sex:age10:arm_f_2_uaa10529,-0.503,NCT01064687,baseline
54,NCT01064687,b1,hba1c,age10:arm_f_2_uaa10529,sex:age10:arm_f_2_uaa10529,-0.775,NCT01064687,baseline
54,NCT01064687,b1,hba1c,age10:arm_f_2_uaa10530,sex:age10:arm_f_2_uaa10529,-0.531,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:age10:arm_f_2_uaa10527,sex:age10:arm_f_2_uaa10529,0.646,NCT01064687,baseline
54,NCT01064687,b1,hba1c,(Intercept),sex:age10:arm_f_2_uaa10530,-0.633,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex,sex:age10:arm_f_2_uaa10530,0.811,NCT01064687,baseline
54,NCT01064687,b1,hba1c,age10,sex:age10:arm_f_2_uaa10530,0.643,NCT01064687,baseline
54,NCT01064687,b1,hba1c,arm_f_2_uaa10527,sex:age10:arm_f_2_uaa10530,0.5,NCT01064687,baseline
54,NCT01064687,b1,hba1c,arm_f_2_uaa10529,sex:age10:arm_f_2_uaa10530,0.511,NCT01064687,baseline
54,NCT01064687,b1,hba1c,arm_f_2_uaa10530,sex:age10:arm_f_2_uaa10530,0.752,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:age10,sex:age10:arm_f_2_uaa10530,-0.824,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:arm_f_2_uaa10527,sex:age10:arm_f_2_uaa10530,-0.643,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:arm_f_2_uaa10529,sex:age10:arm_f_2_uaa10530,-0.65,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:arm_f_2_uaa10530,sex:age10:arm_f_2_uaa10530,-0.984,NCT01064687,baseline
54,NCT01064687,b1,hba1c,age10:arm_f_2_uaa10527,sex:age10:arm_f_2_uaa10530,-0.512,NCT01064687,baseline
54,NCT01064687,b1,hba1c,age10:arm_f_2_uaa10529,sex:age10:arm_f_2_uaa10530,-0.524,NCT01064687,baseline
54,NCT01064687,b1,hba1c,age10:arm_f_2_uaa10530,sex:age10:arm_f_2_uaa10530,-0.765,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:age10:arm_f_2_uaa10527,sex:age10:arm_f_2_uaa10530,0.658,NCT01064687,baseline
54,NCT01064687,b1,hba1c,sex:age10:arm_f_2_uaa10529,sex:age10:arm_f_2_uaa10530,0.667,NCT01064687,baseline
54,NCT01126580,b1,hba1c,(Intercept),sex,-0.645,NCT01126580,baseline
54,NCT01126580,b1,hba1c,(Intercept),age10,-0.983,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex,age10,0.634,NCT01126580,baseline
54,NCT01126580,b1,hba1c,(Intercept),arm_f_2_uaa10593,-0.723,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex,arm_f_2_uaa10593,0.467,NCT01126580,baseline
54,NCT01126580,b1,hba1c,age10,arm_f_2_uaa10593,0.711,NCT01126580,baseline
54,NCT01126580,b1,hba1c,(Intercept),arm_f_2_uaa10595,-0.737,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex,arm_f_2_uaa10595,0.475,NCT01126580,baseline
54,NCT01126580,b1,hba1c,age10,arm_f_2_uaa10595,0.724,NCT01126580,baseline
54,NCT01126580,b1,hba1c,arm_f_2_uaa10593,arm_f_2_uaa10595,0.533,NCT01126580,baseline
54,NCT01126580,b1,hba1c,(Intercept),sex:age10,0.63,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex,sex:age10,-0.984,NCT01126580,baseline
54,NCT01126580,b1,hba1c,age10,sex:age10,-0.641,NCT01126580,baseline
54,NCT01126580,b1,hba1c,arm_f_2_uaa10593,sex:age10,-0.456,NCT01126580,baseline
54,NCT01126580,b1,hba1c,arm_f_2_uaa10595,sex:age10,-0.464,NCT01126580,baseline
54,NCT01126580,b1,hba1c,(Intercept),sex:arm_f_2_uaa10593,0.466,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex,sex:arm_f_2_uaa10593,-0.722,NCT01126580,baseline
54,NCT01126580,b1,hba1c,age10,sex:arm_f_2_uaa10593,-0.458,NCT01126580,baseline
54,NCT01126580,b1,hba1c,arm_f_2_uaa10593,sex:arm_f_2_uaa10593,-0.644,NCT01126580,baseline
54,NCT01126580,b1,hba1c,arm_f_2_uaa10595,sex:arm_f_2_uaa10593,-0.343,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:age10,sex:arm_f_2_uaa10593,0.711,NCT01126580,baseline
54,NCT01126580,b1,hba1c,(Intercept),sex:arm_f_2_uaa10595,0.451,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex,sex:arm_f_2_uaa10595,-0.699,NCT01126580,baseline
54,NCT01126580,b1,hba1c,age10,sex:arm_f_2_uaa10595,-0.443,NCT01126580,baseline
54,NCT01126580,b1,hba1c,arm_f_2_uaa10593,sex:arm_f_2_uaa10595,-0.326,NCT01126580,baseline
54,NCT01126580,b1,hba1c,arm_f_2_uaa10595,sex:arm_f_2_uaa10595,-0.612,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:age10,sex:arm_f_2_uaa10595,0.688,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:arm_f_2_uaa10593,sex:arm_f_2_uaa10595,0.505,NCT01126580,baseline
54,NCT01126580,b1,hba1c,(Intercept),age10:arm_f_2_uaa10593,0.709,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex,age10:arm_f_2_uaa10593,-0.458,NCT01126580,baseline
54,NCT01126580,b1,hba1c,age10,age10:arm_f_2_uaa10593,-0.722,NCT01126580,baseline
54,NCT01126580,b1,hba1c,arm_f_2_uaa10593,age10:arm_f_2_uaa10593,-0.982,NCT01126580,baseline
54,NCT01126580,b1,hba1c,arm_f_2_uaa10595,age10:arm_f_2_uaa10593,-0.523,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:age10,age10:arm_f_2_uaa10593,0.463,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:arm_f_2_uaa10593,age10:arm_f_2_uaa10593,0.633,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:arm_f_2_uaa10595,age10:arm_f_2_uaa10593,0.32,NCT01126580,baseline
54,NCT01126580,b1,hba1c,(Intercept),age10:arm_f_2_uaa10595,0.719,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex,age10:arm_f_2_uaa10595,-0.464,NCT01126580,baseline
54,NCT01126580,b1,hba1c,age10,age10:arm_f_2_uaa10595,-0.731,NCT01126580,baseline
54,NCT01126580,b1,hba1c,arm_f_2_uaa10593,age10:arm_f_2_uaa10595,-0.52,NCT01126580,baseline
54,NCT01126580,b1,hba1c,arm_f_2_uaa10595,age10:arm_f_2_uaa10595,-0.982,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:age10,age10:arm_f_2_uaa10595,0.469,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:arm_f_2_uaa10593,age10:arm_f_2_uaa10595,0.335,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:arm_f_2_uaa10595,age10:arm_f_2_uaa10595,0.601,NCT01126580,baseline
54,NCT01126580,b1,hba1c,age10:arm_f_2_uaa10593,age10:arm_f_2_uaa10595,0.528,NCT01126580,baseline
54,NCT01126580,b1,hba1c,(Intercept),sex:age10:arm_f_2_uaa10593,-0.459,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex,sex:age10:arm_f_2_uaa10593,0.717,NCT01126580,baseline
54,NCT01126580,b1,hba1c,age10,sex:age10:arm_f_2_uaa10593,0.467,NCT01126580,baseline
54,NCT01126580,b1,hba1c,arm_f_2_uaa10593,sex:age10:arm_f_2_uaa10593,0.635,NCT01126580,baseline
54,NCT01126580,b1,hba1c,arm_f_2_uaa10595,sex:age10:arm_f_2_uaa10593,0.338,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:age10,sex:age10:arm_f_2_uaa10593,-0.729,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:arm_f_2_uaa10593,sex:age10:arm_f_2_uaa10593,-0.983,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:arm_f_2_uaa10595,sex:age10:arm_f_2_uaa10593,-0.502,NCT01126580,baseline
54,NCT01126580,b1,hba1c,age10:arm_f_2_uaa10593,sex:age10:arm_f_2_uaa10593,-0.647,NCT01126580,baseline
54,NCT01126580,b1,hba1c,age10:arm_f_2_uaa10595,sex:age10:arm_f_2_uaa10593,-0.341,NCT01126580,baseline
54,NCT01126580,b1,hba1c,(Intercept),sex:age10:arm_f_2_uaa10595,-0.444,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex,sex:age10:arm_f_2_uaa10595,0.694,NCT01126580,baseline
54,NCT01126580,b1,hba1c,age10,sex:age10:arm_f_2_uaa10595,0.452,NCT01126580,baseline
54,NCT01126580,b1,hba1c,arm_f_2_uaa10593,sex:age10:arm_f_2_uaa10595,0.321,NCT01126580,baseline
54,NCT01126580,b1,hba1c,arm_f_2_uaa10595,sex:age10:arm_f_2_uaa10595,0.606,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:age10,sex:age10:arm_f_2_uaa10595,-0.705,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:arm_f_2_uaa10593,sex:age10:arm_f_2_uaa10595,-0.501,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:arm_f_2_uaa10595,sex:age10:arm_f_2_uaa10595,-0.984,NCT01126580,baseline
54,NCT01126580,b1,hba1c,age10:arm_f_2_uaa10593,sex:age10:arm_f_2_uaa10595,-0.326,NCT01126580,baseline
54,NCT01126580,b1,hba1c,age10:arm_f_2_uaa10595,sex:age10:arm_f_2_uaa10595,-0.618,NCT01126580,baseline
54,NCT01126580,b1,hba1c,sex:age10:arm_f_2_uaa10593,sex:age10:arm_f_2_uaa10595,0.514,NCT01126580,baseline
54,NCT01624259,b1,hba1c,(Intercept),sex,-0.675,NCT01624259,baseline
54,NCT01624259,b1,hba1c,(Intercept),age10,-0.987,NCT01624259,baseline
54,NCT01624259,b1,hba1c,sex,age10,0.666,NCT01624259,baseline
54,NCT01624259,b1,hba1c,(Intercept),arm_f_2_uaa10830,-0.738,NCT01624259,baseline
54,NCT01624259,b1,hba1c,sex,arm_f_2_uaa10830,0.498,NCT01624259,baseline
54,NCT01624259,b1,hba1c,age10,arm_f_2_uaa10830,0.728,NCT01624259,baseline
54,NCT01624259,b1,hba1c,(Intercept),sex:age10,0.665,NCT01624259,baseline
54,NCT01624259,b1,hba1c,sex,sex:age10,-0.987,NCT01624259,baseline
54,NCT01624259,b1,hba1c,age10,sex:age10,-0.674,NCT01624259,baseline
54,NCT01624259,b1,hba1c,arm_f_2_uaa10830,sex:age10,-0.491,NCT01624259,baseline
54,NCT01624259,b1,hba1c,(Intercept),sex:arm_f_2_uaa10830,0.488,NCT01624259,baseline
54,NCT01624259,b1,hba1c,sex,sex:arm_f_2_uaa10830,-0.722,NCT01624259,baseline
54,NCT01624259,b1,hba1c,age10,sex:arm_f_2_uaa10830,-0.481,NCT01624259,baseline
54,NCT01624259,b1,hba1c,arm_f_2_uaa10830,sex:arm_f_2_uaa10830,-0.661,NCT01624259,baseline
54,NCT01624259,b1,hba1c,sex:age10,sex:arm_f_2_uaa10830,0.713,NCT01624259,baseline
54,NCT01624259,b1,hba1c,(Intercept),age10:arm_f_2_uaa10830,0.729,NCT01624259,baseline
54,NCT01624259,b1,hba1c,sex,age10:arm_f_2_uaa10830,-0.492,NCT01624259,baseline
54,NCT01624259,b1,hba1c,age10,age10:arm_f_2_uaa10830,-0.739,NCT01624259,baseline
54,NCT01624259,b1,hba1c,arm_f_2_uaa10830,age10:arm_f_2_uaa10830,-0.985,NCT01624259,baseline
54,NCT01624259,b1,hba1c,sex:age10,age10:arm_f_2_uaa10830,0.498,NCT01624259,baseline
54,NCT01624259,b1,hba1c,sex:arm_f_2_uaa10830,age10:arm_f_2_uaa10830,0.651,NCT01624259,baseline
54,NCT01624259,b1,hba1c,(Intercept),sex:age10:arm_f_2_uaa10830,-0.482,NCT01624259,baseline
54,NCT01624259,b1,hba1c,sex,sex:age10:arm_f_2_uaa10830,0.715,NCT01624259,baseline
54,NCT01624259,b1,hba1c,age10,sex:age10:arm_f_2_uaa10830,0.489,NCT01624259,baseline
54,NCT01624259,b1,hba1c,arm_f_2_uaa10830,sex:age10:arm_f_2_uaa10830,0.651,NCT01624259,baseline
54,NCT01624259,b1,hba1c,sex:age10,sex:age10:arm_f_2_uaa10830,-0.725,NCT01624259,baseline
54,NCT01624259,b1,hba1c,sex:arm_f_2_uaa10830,sex:age10:arm_f_2_uaa10830,-0.986,NCT01624259,baseline
54,NCT01624259,b1,hba1c,age10:arm_f_2_uaa10830,sex:age10:arm_f_2_uaa10830,-0.661,NCT01624259,baseline
54,NCT01769378,b1,hba1c,(Intercept),sex,-0.816,NCT01769378,baseline
54,NCT01769378,b1,hba1c,(Intercept),age10,-0.995,NCT01769378,baseline
54,NCT01769378,b1,hba1c,sex,age10,0.812,NCT01769378,baseline
54,NCT01769378,b1,hba1c,(Intercept),arm_f_2_uaa10919,-0.965,NCT01769378,baseline
54,NCT01769378,b1,hba1c,sex,arm_f_2_uaa10919,0.787,NCT01769378,baseline
54,NCT01769378,b1,hba1c,age10,arm_f_2_uaa10919,0.96,NCT01769378,baseline
54,NCT01769378,b1,hba1c,(Intercept),sex:age10,0.8,NCT01769378,baseline
54,NCT01769378,b1,hba1c,sex,sex:age10,-0.993,NCT01769378,baseline
54,NCT01769378,b1,hba1c,age10,sex:age10,-0.804,NCT01769378,baseline
54,NCT01769378,b1,hba1c,arm_f_2_uaa10919,sex:age10,-0.772,NCT01769378,baseline
54,NCT01769378,b1,hba1c,(Intercept),sex:arm_f_2_uaa10919,0.773,NCT01769378,baseline
54,NCT01769378,b1,hba1c,sex,sex:arm_f_2_uaa10919,-0.947,NCT01769378,baseline
54,NCT01769378,b1,hba1c,age10,sex:arm_f_2_uaa10919,-0.769,NCT01769378,baseline
54,NCT01769378,b1,hba1c,arm_f_2_uaa10919,sex:arm_f_2_uaa10919,-0.802,NCT01769378,baseline
54,NCT01769378,b1,hba1c,sex:age10,sex:arm_f_2_uaa10919,0.94,NCT01769378,baseline
54,NCT01769378,b1,hba1c,(Intercept),age10:arm_f_2_uaa10919,0.959,NCT01769378,baseline
54,NCT01769378,b1,hba1c,sex,age10:arm_f_2_uaa10919,-0.783,NCT01769378,baseline
54,NCT01769378,b1,hba1c,age10,age10:arm_f_2_uaa10919,-0.963,NCT01769378,baseline
54,NCT01769378,b1,hba1c,arm_f_2_uaa10919,age10:arm_f_2_uaa10919,-0.994,NCT01769378,baseline
54,NCT01769378,b1,hba1c,sex:age10,age10:arm_f_2_uaa10919,0.775,NCT01769378,baseline
54,NCT01769378,b1,hba1c,sex:arm_f_2_uaa10919,age10:arm_f_2_uaa10919,0.797,NCT01769378,baseline
54,NCT01769378,b1,hba1c,(Intercept),sex:age10:arm_f_2_uaa10919,-0.757,NCT01769378,baseline
54,NCT01769378,b1,hba1c,sex,sex:age10:arm_f_2_uaa10919,0.94,NCT01769378,baseline
54,NCT01769378,b1,hba1c,age10,sex:age10:arm_f_2_uaa10919,0.761,NCT01769378,baseline
54,NCT01769378,b1,hba1c,arm_f_2_uaa10919,sex:age10:arm_f_2_uaa10919,0.786,NCT01769378,baseline
54,NCT01769378,b1,hba1c,sex:age10,sex:age10:arm_f_2_uaa10919,-0.946,NCT01769378,baseline
54,NCT01769378,b1,hba1c,sex:arm_f_2_uaa10919,sex:age10:arm_f_2_uaa10919,-0.992,NCT01769378,baseline
54,NCT01769378,b1,hba1c,age10:arm_f_2_uaa10919,sex:age10:arm_f_2_uaa10919,-0.79,NCT01769378,baseline
54,NCT02152371,b1,hba1c,(Intercept),sex,-0.838,NCT02152371,baseline
54,NCT02152371,b1,hba1c,(Intercept),age10,-0.99,NCT02152371,baseline
54,NCT02152371,b1,hba1c,sex,age10,0.83,NCT02152371,baseline
54,NCT02152371,b1,hba1c,(Intercept),arm_f_2_uaa11060,-0.734,NCT02152371,baseline
54,NCT02152371,b1,hba1c,sex,arm_f_2_uaa11060,0.616,NCT02152371,baseline
54,NCT02152371,b1,hba1c,age10,arm_f_2_uaa11060,0.727,NCT02152371,baseline
54,NCT02152371,b1,hba1c,(Intercept),sex:age10,0.829,NCT02152371,baseline
54,NCT02152371,b1,hba1c,sex,sex:age10,-0.988,NCT02152371,baseline
54,NCT02152371,b1,hba1c,age10,sex:age10,-0.837,NCT02152371,baseline
54,NCT02152371,b1,hba1c,arm_f_2_uaa11060,sex:age10,-0.609,NCT02152371,baseline
54,NCT02152371,b1,hba1c,(Intercept),sex:arm_f_2_uaa11060,0.592,NCT02152371,baseline
54,NCT02152371,b1,hba1c,sex,sex:arm_f_2_uaa11060,-0.707,NCT02152371,baseline
54,NCT02152371,b1,hba1c,age10,sex:arm_f_2_uaa11060,-0.587,NCT02152371,baseline
54,NCT02152371,b1,hba1c,arm_f_2_uaa11060,sex:arm_f_2_uaa11060,-0.806,NCT02152371,baseline
54,NCT02152371,b1,hba1c,sex:age10,sex:arm_f_2_uaa11060,0.698,NCT02152371,baseline
54,NCT02152371,b1,hba1c,(Intercept),age10:arm_f_2_uaa11060,0.735,NCT02152371,baseline
54,NCT02152371,b1,hba1c,sex,age10:arm_f_2_uaa11060,-0.616,NCT02152371,baseline
54,NCT02152371,b1,hba1c,age10,age10:arm_f_2_uaa11060,-0.742,NCT02152371,baseline
54,NCT02152371,b1,hba1c,arm_f_2_uaa11060,age10:arm_f_2_uaa11060,-0.99,NCT02152371,baseline
54,NCT02152371,b1,hba1c,sex:age10,age10:arm_f_2_uaa11060,0.621,NCT02152371,baseline
54,NCT02152371,b1,hba1c,sex:arm_f_2_uaa11060,age10:arm_f_2_uaa11060,0.798,NCT02152371,baseline
54,NCT02152371,b1,hba1c,(Intercept),sex:age10:arm_f_2_uaa11060,-0.585,NCT02152371,baseline
54,NCT02152371,b1,hba1c,sex,sex:age10:arm_f_2_uaa11060,0.698,NCT02152371,baseline
54,NCT02152371,b1,hba1c,age10,sex:age10:arm_f_2_uaa11060,0.591,NCT02152371,baseline
54,NCT02152371,b1,hba1c,arm_f_2_uaa11060,sex:age10:arm_f_2_uaa11060,0.789,NCT02152371,baseline
54,NCT02152371,b1,hba1c,sex:age10,sex:age10:arm_f_2_uaa11060,-0.706,NCT02152371,baseline
54,NCT02152371,b1,hba1c,sex:arm_f_2_uaa11060,sex:age10:arm_f_2_uaa11060,-0.988,NCT02152371,baseline
54,NCT02152371,b1,hba1c,age10:arm_f_2_uaa11060,sex:age10:arm_f_2_uaa11060,-0.797,NCT02152371,baseline
54,NCT02597049,b1,hba1c,(Intercept),sex,-0.673,NCT02597049,baseline
54,NCT02597049,b1,hba1c,(Intercept),age10,-0.986,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex,age10,0.664,NCT02597049,baseline
54,NCT02597049,b1,hba1c,(Intercept),arm_f_2_uaa11175,-0.653,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex,arm_f_2_uaa11175,0.44,NCT02597049,baseline
54,NCT02597049,b1,hba1c,age10,arm_f_2_uaa11175,0.644,NCT02597049,baseline
54,NCT02597049,b1,hba1c,(Intercept),arm_f_2_uaa11176,-0.669,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex,arm_f_2_uaa11176,0.451,NCT02597049,baseline
54,NCT02597049,b1,hba1c,age10,arm_f_2_uaa11176,0.66,NCT02597049,baseline
54,NCT02597049,b1,hba1c,arm_f_2_uaa11175,arm_f_2_uaa11176,0.437,NCT02597049,baseline
54,NCT02597049,b1,hba1c,(Intercept),sex:age10,0.65,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex,sex:age10,-0.986,NCT02597049,baseline
54,NCT02597049,b1,hba1c,age10,sex:age10,-0.659,NCT02597049,baseline
54,NCT02597049,b1,hba1c,arm_f_2_uaa11175,sex:age10,-0.424,NCT02597049,baseline
54,NCT02597049,b1,hba1c,arm_f_2_uaa11176,sex:age10,-0.435,NCT02597049,baseline
54,NCT02597049,b1,hba1c,(Intercept),sex:arm_f_2_uaa11175,0.46,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex,sex:arm_f_2_uaa11175,-0.683,NCT02597049,baseline
54,NCT02597049,b1,hba1c,age10,sex:arm_f_2_uaa11175,-0.453,NCT02597049,baseline
54,NCT02597049,b1,hba1c,arm_f_2_uaa11175,sex:arm_f_2_uaa11175,-0.704,NCT02597049,baseline
54,NCT02597049,b1,hba1c,arm_f_2_uaa11176,sex:arm_f_2_uaa11175,-0.308,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex:age10,sex:arm_f_2_uaa11175,0.674,NCT02597049,baseline
54,NCT02597049,b1,hba1c,(Intercept),sex:arm_f_2_uaa11176,0.475,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex,sex:arm_f_2_uaa11176,-0.706,NCT02597049,baseline
54,NCT02597049,b1,hba1c,age10,sex:arm_f_2_uaa11176,-0.468,NCT02597049,baseline
54,NCT02597049,b1,hba1c,arm_f_2_uaa11175,sex:arm_f_2_uaa11176,-0.31,NCT02597049,baseline
54,NCT02597049,b1,hba1c,arm_f_2_uaa11176,sex:arm_f_2_uaa11176,-0.709,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex:age10,sex:arm_f_2_uaa11176,0.696,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex:arm_f_2_uaa11175,sex:arm_f_2_uaa11176,0.482,NCT02597049,baseline
54,NCT02597049,b1,hba1c,(Intercept),age10:arm_f_2_uaa11175,0.643,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex,age10:arm_f_2_uaa11175,-0.432,NCT02597049,baseline
54,NCT02597049,b1,hba1c,age10,age10:arm_f_2_uaa11175,-0.652,NCT02597049,baseline
54,NCT02597049,b1,hba1c,arm_f_2_uaa11175,age10:arm_f_2_uaa11175,-0.988,NCT02597049,baseline
54,NCT02597049,b1,hba1c,arm_f_2_uaa11176,age10:arm_f_2_uaa11175,-0.43,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex:age10,age10:arm_f_2_uaa11175,0.429,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex:arm_f_2_uaa11175,age10:arm_f_2_uaa11175,0.696,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex:arm_f_2_uaa11176,age10:arm_f_2_uaa11175,0.305,NCT02597049,baseline
54,NCT02597049,b1,hba1c,(Intercept),age10:arm_f_2_uaa11176,0.642,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex,age10:arm_f_2_uaa11176,-0.432,NCT02597049,baseline
54,NCT02597049,b1,hba1c,age10,age10:arm_f_2_uaa11176,-0.651,NCT02597049,baseline
54,NCT02597049,b1,hba1c,arm_f_2_uaa11175,age10:arm_f_2_uaa11176,-0.419,NCT02597049,baseline
54,NCT02597049,b1,hba1c,arm_f_2_uaa11176,age10:arm_f_2_uaa11176,-0.986,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex:age10,age10:arm_f_2_uaa11176,0.429,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex:arm_f_2_uaa11175,age10:arm_f_2_uaa11176,0.295,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex:arm_f_2_uaa11176,age10:arm_f_2_uaa11176,0.7,NCT02597049,baseline
54,NCT02597049,b1,hba1c,age10:arm_f_2_uaa11175,age10:arm_f_2_uaa11176,0.424,NCT02597049,baseline
54,NCT02597049,b1,hba1c,(Intercept),sex:age10:arm_f_2_uaa11175,-0.45,NCT02597049,baseline
54,NCT02597049,b1,hba1c,sex,sex:age10:arm_f_2_uaa11175,0.683,NCT02597049,baseline
54,NCT02597049,b1,hba1c,age10,sex:age10:arm_f_2_uaa11175,0.456,NCT02597049,baseline
54,NCT02597049,b1,hba1c,arm_f_2_uaa11175,sex:age10:arm_f_2_uaa11175,0.692,NCT02597049,baseline
54,NCT02597049,b1,hba1c,arm_f_2_uaa11176,sex:age10:arm_f_2_uaa11175,0.301,NCT02597049,baseline
